city,state,2020census,latitude,longitude,timezone,date,condition,description,moon_phase,pressure,pct_humidity,dew_point,uv_index,pct_clouds,rainfall,snowfall,temperature.day,temperature.min,temperature.max,temperature.night,temperature.eve,temperature.morn,wind.speed,wind.direction_deg,wind.gust
New Orleans,Louisiana,383997,29.9499323,-90.0701156,America/Chicago,2021-10-19,Clouds,overcast clouds,0.47,1020,61,60.84,6.37,97,0.0,0.0,75.07,65.46,78.13,71.31,72.91,67.75,11.72,79,17.36
New Orleans,Louisiana,383997,29.9499323,-90.0701156,America/Chicago,2021-10-20,Rain,moderate rain,0.5,1020,70,70.12,5.88,71,15.74,0.0,81.09,71.04,81.48,72.37,75.34,71.22,9.8,158,18.48
New Orleans,Louisiana,383997,29.9499323,-90.0701156,America/Chicago,2021-10-21,Rain,light rain,0.53,1020,64,69.19,6.11,6,4.3,0.0,82.56,70.75,83.48,73.29,78.37,71.11,6.31,153,15.14
New Orleans,Louisiana,383997,29.9499323,-90.0701156,America/Chicago,2021-10-22,Rain,light rain,0.56,1018,64,68.34,5.96,18,0.93,0.0,81.79,71.15,83.08,72.88,75.61,71.49,6.76,88,11.41
New Orleans,Louisiana,383997,29.9499323,-90.0701156,America/Chicago,2021-10-23,Clear,clear sky,0.59,1016,56,65.35,5.97,0,0.0,0.0,83.03,70.12,83.03,74.14,75.7,70.12,10.71,112,18.84
New Orleans,Louisiana,383997,29.9499323,-90.0701156,America/Chicago,2021-10-24,Rain,light rain,0.62,1015,56,67.44,6.0,34,0.1,0.0,84.67,72.46,84.67,75.65,77.07,72.46,12.46,129,17.78
New Orleans,Louisiana,383997,29.9499323,-90.0701156,America/Chicago,2021-10-25,Clouds,overcast clouds,0.65,1018,59,69.55,6.0,99,0.0,0.0,85.39,74.05,85.39,76.59,77.59,74.05,13.0,108,21.79
New Orleans,Louisiana,383997,29.9499323,-90.0701156,America/Chicago,2021-10-26,Clouds,overcast clouds,0.68,1016,55,67.84,6.0,100,0.0,0.0,86.04,73.96,86.04,76.32,78.3,73.96,13.87,159,24.02
Cleveland,Ohio,372624,41.5051613,-81.6934446,America/New_York,2021-10-19,Clear,clear sky,0.47,1020,53,47.59,3.2,0,0.0,0.0,65.37,53.46,68.2,59.56,61.32,53.47,12.37,260,24.34
Cleveland,Ohio,372624,41.5051613,-81.6934446,America/New_York,2021-10-20,Clear,clear sky,0.5,1019,54,48.27,3.23,10,0.0,0.0,65.7,53.62,68.59,60.6,64.42,54.0,11.07,240,23.64
Cleveland,Ohio,372624,41.5051613,-81.6934446,America/New_York,2021-10-21,Rain,moderate rain,0.53,1009,85,58.3,2.21,99,4.66,0.0,63.25,57.43,64.8,57.45,58.71,57.94,21.25,270,32.99
Cleveland,Ohio,372624,41.5051613,-81.6934446,America/New_York,2021-10-22,Rain,light rain,0.56,1018,58,38.07,2.78,62,0.72,0.0,52.9,51.28,57.74,52.0,51.28,52.05,15.79,338,18.97
Cleveland,Ohio,372624,41.5051613,-81.6934446,America/New_York,2021-10-23,Rain,light rain,0.59,1016,70,43.7,2.02,95,4.9,0.0,53.62,48.38,54.54,51.93,54.21,48.45,15.28,307,21.7
Cleveland,Ohio,372624,41.5051613,-81.6934446,America/New_York,2021-10-24,Clouds,broken clouds,0.62,1022,55,34.99,3.0,58,0.0,0.0,50.94,47.39,50.94,48.34,50.18,47.39,10.07,91,16.64
Cleveland,Ohio,372624,41.5051613,-81.6934446,America/New_York,2021-10-25,Rain,moderate rain,0.65,1019,55,37.8,3.0,100,10.79,0.0,53.49,43.84,61.48,61.48,60.31,44.4,14.9,152,33.42
Cleveland,Ohio,372624,41.5051613,-81.6934446,America/New_York,2021-10-26,Rain,light rain,0.68,1014,80,62.31,3.0,37,0.89,0.0,69.19,60.53,70.39,66.47,67.8,60.53,8.19,167,17.4
Honolulu,Hawaii,350964,21.304547,-157.855676,Pacific/Honolulu,2021-10-19,Clouds,scattered clouds,0.48,1017,60,64.72,8.86,29,0.0,0.0,79.84,74.77,82.67,75.38,78.82,75.27,15.43,51,17.85
Honolulu,Hawaii,350964,21.304547,-157.855676,Pacific/Honolulu,2021-10-20,Clear,clear sky,0.5,1017,60,62.4,8.36,3,0.0,0.0,77.56,73.83,77.79,74.34,75.92,74.21,10.58,45,13.11
Honolulu,Hawaii,350964,21.304547,-157.855676,Pacific/Honolulu,2021-10-21,Clear,clear sky,0.54,1017,66,65.64,7.59,3,0.0,0.0,78.37,73.31,78.37,75.67,76.41,73.35,14.83,70,19.39
Honolulu,Hawaii,350964,21.304547,-157.855676,Pacific/Honolulu,2021-10-22,Clouds,broken clouds,0.57,1018,69,66.52,7.81,78,0.0,0.0,77.72,75.51,78.3,75.7,77.05,75.74,21.99,71,27.76
Honolulu,Hawaii,350964,21.304547,-157.855676,Pacific/Honolulu,2021-10-23,Clear,clear sky,0.6,1020,62,64.04,8.44,5,0.0,0.0,78.42,75.18,78.55,76.1,77.56,75.18,22.88,66,28.68
Honolulu,Hawaii,350964,21.304547,-157.855676,Pacific/Honolulu,2021-10-24,Rain,light rain,0.63,1019,74,68.92,9.0,37,0.13,0.0,78.53,75.79,78.55,76.46,77.5,75.92,22.88,66,27.81
Honolulu,Hawaii,350964,21.304547,-157.855676,Pacific/Honolulu,2021-10-25,Rain,light rain,0.66,1020,65,64.74,9.0,42,0.57,0.0,77.77,75.13,78.21,75.87,76.84,75.13,21.56,62,25.52
Honolulu,Hawaii,350964,21.304547,-157.855676,Pacific/Honolulu,2021-10-26,Clear,clear sky,0.69,1018,67,66.22,9.0,8,0.0,0.0,78.49,75.74,78.96,75.74,77.79,76.23,19.1,75,23.09
Anaheim,California,346824,33.8340292,-117.93348585416624,America/Los_Angeles,2021-10-19,Clear,clear sky,0.47,1017,48,44.15,4.86,0,0.0,0.0,64.9,57.22,67.14,61.59,65.86,57.45,8.46,241,6.93
Anaheim,California,346824,33.8340292,-117.93348585416624,America/Los_Angeles,2021-10-20,Clouds,few clouds,0.5,1019,45,45.95,4.8,17,0.0,0.0,68.77,60.15,71.69,64.45,67.66,60.39,9.86,255,8.77
Anaheim,California,346824,33.8340292,-117.93348585416624,America/Los_Angeles,2021-10-21,Clouds,overcast clouds,0.54,1019,35,42.53,4.11,100,0.0,0.0,72.57,62.38,75.02,66.02,71.26,62.44,7.63,243,5.86
Anaheim,California,346824,33.8340292,-117.93348585416624,America/Los_Angeles,2021-10-22,Clouds,scattered clouds,0.57,1016,57,51.42,4.63,38,0.0,0.0,68.41,62.31,71.98,63.46,69.73,62.67,9.06,233,9.15
Anaheim,California,346824,33.8340292,-117.93348585416624,America/Los_Angeles,2021-10-23,Clouds,overcast clouds,0.6,1012,61,49.55,4.58,100,0.0,0.0,63.88,60.98,66.15,60.98,63.84,62.62,9.24,188,9.53
Anaheim,California,346824,33.8340292,-117.93348585416624,America/Los_Angeles,2021-10-24,Rain,light rain,0.63,1012,60,49.8,5.0,68,0.75,0.0,64.69,59.7,67.28,63.64,66.06,59.7,10.74,167,14.23
Anaheim,California,346824,33.8340292,-117.93348585416624,America/Los_Angeles,2021-10-25,Rain,moderate rain,0.66,1010,86,55.99,5.0,99,15.65,0.0,60.58,59.81,63.46,59.81,63.32,63.46,18.77,198,30.11
Anaheim,California,346824,33.8340292,-117.93348585416624,America/Los_Angeles,2021-10-26,Clear,clear sky,0.69,1020,55,46.92,5.0,0,0.0,0.0,63.66,58.1,67.75,62.94,67.71,58.1,6.69,221,7.02
Lexington,Kentucky,322570,38.0464066,-84.4970393,America/New_York,2021-10-19,Clear,clear sky,0.47,1023,49,45.93,4.0,0,0.0,0.0,65.41,46.71,67.95,55.24,57.4,46.71,6.02,213,7.7
Lexington,Kentucky,322570,38.0464066,-84.4970393,America/New_York,2021-10-20,Clear,clear sky,0.5,1022,53,49.24,3.99,0,0.0,0.0,66.74,47.77,69.19,55.67,59.27,48.07,11.41,224,30.04
Lexington,Kentucky,322570,38.0464066,-84.4970393,America/New_York,2021-10-21,Rain,light rain,0.53,1015,86,61.09,3.09,75,0.82,0.0,65.5,49.59,67.89,49.59,57.85,57.42,19.55,231,33.87
Lexington,Kentucky,322570,38.0464066,-84.4970393,America/New_York,2021-10-22,Rain,light rain,0.56,1018,67,47.71,1.68,100,0.13,0.0,58.53,47.53,60.13,55.35,55.94,51.66,6.49,217,13.09
Lexington,Kentucky,322570,38.0464066,-84.4970393,America/New_York,2021-10-23,Rain,light rain,0.59,1017,72,51.53,2.0,95,0.4,0.0,60.37,48.25,64.06,53.96,55.65,48.74,7.58,196,18.23
Lexington,Kentucky,322570,38.0464066,-84.4970393,America/New_York,2021-10-24,Rain,light rain,0.62,1017,73,61.59,2.0,58,3.26,0.0,70.34,51.26,70.38,58.84,61.77,52.63,10.65,89,21.65
Lexington,Kentucky,322570,38.0464066,-84.4970393,America/New_York,2021-10-25,Rain,light rain,0.65,1018,67,64.31,2.0,100,3.39,0.0,75.74,55.45,76.17,67.23,68.68,56.53,17.6,217,34.31
Lexington,Kentucky,322570,38.0464066,-84.4970393,America/New_York,2021-10-26,Rain,light rain,0.68,1016,71,68.38,2.0,24,3.79,0.0,78.44,66.4,78.44,68.36,69.69,66.4,16.42,233,30.89
Stockton,California,320804,37.9577016,-121.2907796,America/Los_Angeles,2021-10-19,Clouds,overcast clouds,0.47,1016,40,39.65,3.45,93,0.0,0.0,64.42,47.95,68.97,60.64,67.19,48.15,7.96,143,10.78
Stockton,California,320804,37.9577016,-121.2907796,America/Los_Angeles,2021-10-20,Rain,light rain,0.5,1018,37,37.27,1.14,100,0.35,0.0,64.78,57.58,71.26,59.34,60.76,58.15,7.94,312,11.23
Stockton,California,320804,37.9577016,-121.2907796,America/Los_Angeles,2021-10-21,Rain,light rain,0.54,1019,54,48.49,2.72,100,1.3,0.0,65.62,57.38,76.68,63.25,72.28,58.3,6.11,336,11.48
Stockton,California,320804,37.9577016,-121.2907796,America/Los_Angeles,2021-10-22,Rain,moderate rain,0.57,1015,86,55.2,2.46,100,10.6,0.0,59.47,56.21,64.72,56.21,64.72,61.02,8.39,258,18.32
Stockton,California,320804,37.9577016,-121.2907796,America/Los_Angeles,2021-10-23,Clouds,broken clouds,0.6,1013,54,45.48,3.56,60,0.0,0.0,62.29,52.95,62.29,58.21,60.93,53.49,5.5,284,7.94
Stockton,California,320804,37.9577016,-121.2907796,America/Los_Angeles,2021-10-24,Rain,heavy intensity rain,0.63,1004,66,45.41,4.0,100,40.06,0.0,56.82,53.37,56.82,56.44,54.01,54.36,24.56,151,42.9
Stockton,California,320804,37.9577016,-121.2907796,America/Los_Angeles,2021-10-25,Rain,light rain,0.66,1008,67,47.14,4.0,64,2.72,0.0,58.24,51.17,60.31,52.79,57.13,51.58,11.12,246,19.35
Stockton,California,320804,37.9577016,-121.2907796,America/Los_Angeles,2021-10-26,Clouds,few clouds,0.69,1023,57,45.5,4.0,11,0.0,0.0,60.64,50.32,65.55,55.29,64.6,50.32,9.26,318,14.85
Corpus Christi,Texas,317863,27.7951482,-97.3942053,America/Chicago,2021-10-19,Clouds,overcast clouds,0.47,1016,56,64.87,5.55,93,0.0,0.0,82.22,72.27,82.42,77.04,77.68,72.27,13.53,125,19.04
Corpus Christi,Texas,317863,27.7951482,-97.3942053,America/Chicago,2021-10-20,Clouds,scattered clouds,0.5,1017,57,66.34,6.43,30,0.0,0.0,83.16,74.32,83.48,76.06,78.1,74.32,10.89,112,15.77
Corpus Christi,Texas,317863,27.7951482,-97.3942053,America/Chicago,2021-10-21,Clouds,scattered clouds,0.53,1018,58,66.63,6.4,25,0.0,0.0,83.16,73.9,83.75,76.75,78.69,73.9,10.29,111,15.32
Corpus Christi,Texas,317863,27.7951482,-97.3942053,America/Chicago,2021-10-22,Clouds,scattered clouds,0.56,1015,58,68.25,6.25,34,0.0,0.0,85.06,75.79,85.06,78.13,79.05,75.79,12.68,116,18.43
Corpus Christi,Texas,317863,27.7951482,-97.3942053,America/Chicago,2021-10-23,Rain,light rain,0.59,1012,62,69.46,6.11,10,0.32,0.0,84.16,75.92,84.16,78.58,79.14,75.92,13.6,119,19.19
Corpus Christi,Texas,317863,27.7951482,-97.3942053,America/Chicago,2021-10-24,Rain,light rain,0.62,1010,67,72.36,7.0,91,0.53,0.0,84.61,77.4,84.61,79.5,80.22,77.4,17.25,151,25.7
Corpus Christi,Texas,317863,27.7951482,-97.3942053,America/Chicago,2021-10-25,Rain,light rain,0.65,1014,72,73.69,7.0,100,1.8,0.0,84.13,78.93,84.13,79.84,79.86,78.93,14.92,142,24.65
Corpus Christi,Texas,317863,27.7951482,-97.3942053,America/Chicago,2021-10-26,Rain,moderate rain,0.68,1010,71,74.34,7.0,70,10.9,0.0,85.05,78.91,85.05,80.28,80.91,79.02,20.15,164,29.71
Henderson,Nevada,317610,36.0301134,-114.9826194,America/Los_Angeles,2021-10-19,Clear,clear sky,0.47,1016,21,22.64,4.48,0,0.0,0.0,64.06,50.52,68.02,59.0,67.78,51.31,4.99,246,5.88
Henderson,Nevada,317610,36.0301134,-114.9826194,America/Los_Angeles,2021-10-20,Clear,clear sky,0.5,1018,18,24.06,4.33,8,0.0,0.0,68.85,54.25,74.23,65.48,69.94,54.41,4.63,43,5.44
Henderson,Nevada,317610,36.0301134,-114.9826194,America/Los_Angeles,2021-10-21,Clouds,overcast clouds,0.54,1019,19,27.77,4.01,100,0.0,0.0,73.26,61.05,76.42,66.67,71.06,61.05,2.39,350,2.91
Henderson,Nevada,317610,36.0301134,-114.9826194,America/Los_Angeles,2021-10-22,Clouds,scattered clouds,0.57,1013,18,28.98,4.22,40,0.0,0.0,74.93,59.92,83.34,67.57,80.69,60.48,19.1,226,21.99
Henderson,Nevada,317610,36.0301134,-114.9826194,America/Los_Angeles,2021-10-23,Clouds,overcast clouds,0.6,1006,33,39.63,4.15,100,0.0,0.0,70.65,61.7,73.87,61.7,72.57,64.36,25.46,205,35.63
Henderson,Nevada,317610,36.0301134,-114.9826194,America/Los_Angeles,2021-10-24,Clouds,scattered clouds,0.63,1007,34,36.64,5.0,29,0.0,0.0,65.89,55.67,74.5,67.28,74.14,55.67,18.77,176,28.52
Henderson,Nevada,317610,36.0301134,-114.9826194,America/Los_Angeles,2021-10-25,Rain,light rain,0.66,1004,55,45.05,5.0,100,2.68,0.0,61.74,56.73,65.19,56.73,63.95,63.97,26.15,162,36.8
Henderson,Nevada,317610,36.0301134,-114.9826194,America/Los_Angeles,2021-10-26,Clear,clear sky,0.69,1017,37,33.93,5.0,0,0.0,0.0,60.87,51.66,68.58,60.87,68.58,51.66,5.82,26,11.01
Riverside,California,314998,33.9533546,-117.3961623,America/Los_Angeles,2021-10-19,Clear,clear sky,0.47,1016,35,37.0,4.92,0,0.0,0.0,66.27,51.73,70.27,59.52,67.8,51.94,6.55,278,7.81
Riverside,California,314998,33.9533546,-117.3961623,America/Los_Angeles,2021-10-20,Clouds,scattered clouds,0.5,1018,33,39.6,4.72,46,0.0,0.0,71.33,56.84,76.51,64.27,71.33,56.98,7.67,275,8.28
Riverside,California,314998,33.9533546,-117.3961623,America/Los_Angeles,2021-10-21,Clouds,overcast clouds,0.54,1018,19,31.37,4.24,98,0.0,0.0,77.04,60.46,81.09,66.29,74.73,60.46,6.35,274,7.4
Riverside,California,314998,33.9533546,-117.3961623,America/Los_Angeles,2021-10-22,Clouds,scattered clouds,0.57,1015,28,37.06,4.79,39,0.0,0.0,72.7,61.16,77.07,63.1,74.14,61.56,9.31,265,9.28
Riverside,California,314998,33.9533546,-117.3961623,America/Los_Angeles,2021-10-23,Rain,light rain,0.6,1011,61,49.93,3.14,100,0.12,0.0,65.12,58.06,68.85,58.06,66.06,60.64,7.74,257,7.61
Riverside,California,314998,33.9533546,-117.3961623,America/Los_Angeles,2021-10-24,Rain,light rain,0.63,1012,59,46.42,4.0,87,0.37,0.0,62.08,56.53,68.79,62.19,67.96,56.53,7.92,268,8.52
Riverside,California,314998,33.9533546,-117.3961623,America/Los_Angeles,2021-10-25,Rain,moderate rain,0.66,1009,90,55.17,4.0,100,19.89,0.0,59.38,55.49,61.68,55.49,61.68,61.11,11.21,181,26.22
Riverside,California,314998,33.9533546,-117.3961623,America/Los_Angeles,2021-10-26,Clouds,few clouds,0.69,1020,55,43.77,4.0,11,0.0,0.0,61.3,54.01,68.9,61.25,68.9,54.01,5.5,112,7.23
Newark,New Jersey,311549,40.735657,-74.1723667,America/New_York,2021-10-19,Clear,clear sky,0.47,1016,35,34.12,3.32,1,0.0,0.0,61.95,48.92,67.8,60.51,62.91,48.97,13.96,291,31.63
Newark,New Jersey,311549,40.735657,-74.1723667,America/New_York,2021-10-20,Clouds,scattered clouds,0.5,1016,43,47.89,3.49,30,0.0,0.0,71.73,57.4,75.61,63.88,70.83,57.6,11.16,289,31.47
Newark,New Jersey,311549,40.735657,-74.1723667,America/New_York,2021-10-21,Clouds,broken clouds,0.53,1016,42,46.04,3.32,78,0.0,0.0,70.77,58.19,75.04,66.96,71.44,58.69,10.76,208,33.31
Newark,New Jersey,311549,40.735657,-74.1723667,America/New_York,2021-10-22,Clouds,scattered clouds,0.56,1014,49,47.84,2.44,30,0.0,0.0,67.75,58.5,68.92,58.5,64.72,60.78,11.61,224,31.79
Newark,New Jersey,311549,40.735657,-74.1723667,America/New_York,2021-10-23,Clouds,broken clouds,0.59,1016,43,37.18,1.68,57,0.0,0.0,59.77,51.89,60.08,51.89,58.24,56.52,8.68,315,17.65
Newark,New Jersey,311549,40.735657,-74.1723667,America/New_York,2021-10-24,Clouds,few clouds,0.62,1019,45,34.79,2.0,12,0.0,0.0,56.34,47.41,60.22,47.41,55.92,50.2,12.53,331,24.2
Newark,New Jersey,311549,40.735657,-74.1723667,America/New_York,2021-10-25,Clear,clear sky,0.65,1029,39,25.9,2.0,5,0.0,0.0,50.18,41.94,57.69,54.25,57.69,42.84,11.39,339,21.39
Newark,New Jersey,311549,40.735657,-74.1723667,America/New_York,2021-10-26,Rain,light rain,0.68,1022,86,47.46,2.0,100,6.47,0.0,51.75,48.85,57.22,57.22,55.24,48.85,6.55,119,15.57
Saint Paul,Minnesota,311527,44.9497487,-93.0931028,America/Chicago,2021-10-19,Clouds,broken clouds,0.47,1012,38,41.49,2.95,68,0.0,0.0,68.27,54.93,73.65,61.74,65.39,55.51,8.55,176,29.35
Saint Paul,Minnesota,311527,44.9497487,-93.0931028,America/Chicago,2021-10-20,Rain,moderate rain,0.5,1011,70,49.42,1.1,93,6.48,0.0,59.45,50.83,60.55,50.83,56.61,54.19,14.16,35,28.54
Saint Paul,Minnesota,311527,44.9497487,-93.0931028,America/Chicago,2021-10-21,Rain,light rain,0.53,1019,34,20.91,2.58,81,0.46,0.0,48.04,43.02,52.25,43.63,49.26,45.12,14.76,12,28.36
Saint Paul,Minnesota,311527,44.9497487,-93.0931028,America/Chicago,2021-10-22,Clouds,overcast clouds,0.56,1019,32,18.52,2.03,100,0.0,0.0,47.34,41.56,51.06,41.56,45.84,41.56,5.84,37,11.21
Saint Paul,Minnesota,311527,44.9497487,-93.0931028,America/Chicago,2021-10-23,Clear,clear sky,0.59,1021,46,27.57,2.6,10,0.0,0.0,47.91,35.76,50.38,42.76,45.63,35.76,8.63,106,22.66
Saint Paul,Minnesota,311527,44.9497487,-93.0931028,America/Chicago,2021-10-24,Rain,moderate rain,0.62,1015,83,37.22,3.0,100,4.15,0.0,42.3,39.52,45.46,44.71,45.46,39.52,19.19,119,44.11
Saint Paul,Minnesota,311527,44.9497487,-93.0931028,America/Chicago,2021-10-25,Rain,moderate rain,0.65,1007,82,48.38,3.0,97,12.2,0.0,54.16,46.96,55.24,49.8,52.84,48.65,16.4,127,42.73
Saint Paul,Minnesota,311527,44.9497487,-93.0931028,America/Chicago,2021-10-26,Rain,light rain,0.68,996,78,64.27,3.0,99,0.78,0.0,71.78,48.76,76.44,58.91,63.99,55.35,16.28,212,38.43
Santa Ana,California,310227,33.7494951,-117.8732213,America/Los_Angeles,2021-10-19,Clear,clear sky,0.47,1017,48,43.92,4.86,0,0.0,0.0,64.98,56.16,67.08,60.76,65.53,56.52,8.72,243,6.31
Santa Ana,California,310227,33.7494951,-117.8732213,America/Los_Angeles,2021-10-20,Clouds,few clouds,0.5,1019,45,45.99,4.8,11,0.0,0.0,68.95,59.32,71.22,63.46,67.08,59.5,8.95,255,8.28
Santa Ana,California,310227,33.7494951,-117.8732213,America/Los_Angeles,2021-10-21,Clouds,overcast clouds,0.54,1019,35,42.78,4.11,100,0.0,0.0,72.73,61.39,74.46,64.83,70.0,61.56,7.25,247,5.39
Santa Ana,California,310227,33.7494951,-117.8732213,America/Los_Angeles,2021-10-22,Clouds,scattered clouds,0.57,1016,59,52.41,4.63,37,0.0,0.0,68.4,61.29,71.51,62.46,68.68,61.65,9.37,239,8.5
Santa Ana,California,310227,33.7494951,-117.8732213,America/Los_Angeles,2021-10-23,Clouds,overcast clouds,0.6,1012,62,49.8,4.58,100,0.0,0.0,63.66,60.3,65.37,60.3,62.87,62.58,10.31,185,10.54
Santa Ana,California,310227,33.7494951,-117.8732213,America/Los_Angeles,2021-10-24,Rain,light rain,0.63,1012,59,49.87,5.0,70,0.15,0.0,65.08,58.89,67.06,63.82,65.59,58.89,11.39,165,14.97
Santa Ana,California,310227,33.7494951,-117.8732213,America/Los_Angeles,2021-10-25,Rain,moderate rain,0.66,1010,89,56.35,5.0,98,10.74,0.0,60.39,59.2,63.55,59.2,62.78,63.55,19.51,196,30.2
Santa Ana,California,310227,33.7494951,-117.8732213,America/Los_Angeles,2021-10-26,Clear,clear sky,0.69,1020,57,47.7,5.0,0,0.0,0.0,63.82,57.61,67.46,62.01,67.15,57.61,6.2,230,6.78
Cincinnati,Ohio,309317,39.1014537,-84.5124602,America/New_York,2021-10-19,Clear,clear sky,0.47,1023,38,41.65,3.77,0,0.0,0.0,68.27,50.65,70.56,57.83,59.63,51.01,6.24,221,9.91
Cincinnati,Ohio,309317,39.1014537,-84.5124602,America/New_York,2021-10-20,Clear,clear sky,0.5,1021,49,48.42,3.82,0,0.0,0.0,68.56,50.68,71.49,58.95,62.37,51.15,9.35,214,29.93
Cincinnati,Ohio,309317,39.1014537,-84.5124602,America/New_York,2021-10-21,Rain,light rain,0.53,1012,61,55.2,3.6,79,0.86,0.0,69.89,56.97,70.97,56.97,60.62,61.12,14.67,251,32.93
Cincinnati,Ohio,309317,39.1014537,-84.5124602,America/New_York,2021-10-22,Rain,light rain,0.56,1018,74,48.36,1.3,100,0.54,0.0,57.34,54.36,57.85,55.45,56.16,54.36,7.0,293,14.07
Cincinnati,Ohio,309317,39.1014537,-84.5124602,America/New_York,2021-10-23,Rain,light rain,0.59,1016,58,49.51,1.94,68,1.28,0.0,64.94,51.22,64.94,53.76,56.03,52.25,6.93,248,14.05
Cincinnati,Ohio,309317,39.1014537,-84.5124602,America/New_York,2021-10-24,Rain,light rain,0.62,1018,64,53.22,2.0,84,0.21,0.0,66.2,52.05,67.21,57.81,60.82,52.16,9.51,70,23.06
Cincinnati,Ohio,309317,39.1014537,-84.5124602,America/New_York,2021-10-25,Rain,light rain,0.65,1016,70,64.67,2.0,100,1.94,0.0,75.6,54.07,76.6,69.31,71.98,54.64,12.55,208,29.75
Cincinnati,Ohio,309317,39.1014537,-84.5124602,America/New_York,2021-10-26,Rain,light rain,0.68,1014,61,66.81,2.0,13,4.31,0.0,82.08,68.47,82.08,73.08,73.4,68.49,11.34,227,29.68
Irvine,California,307670,33.6856969,-117.8259819,America/Los_Angeles,2021-10-19,Clear,clear sky,0.47,1017,51,44.56,4.86,0,0.0,0.0,64.35,56.21,66.45,60.66,65.41,56.55,8.28,245,5.73
Irvine,California,307670,33.6856969,-117.8259819,America/Los_Angeles,2021-10-20,Clear,clear sky,0.5,1019,49,46.9,4.8,10,0.0,0.0,68.41,59.47,70.41,63.36,66.38,59.59,9.51,265,9.53
Irvine,California,307670,33.6856969,-117.8259819,America/Los_Angeles,2021-10-21,Clouds,overcast clouds,0.54,1019,40,44.15,4.11,100,0.0,0.0,71.85,61.52,73.49,64.74,69.21,61.7,7.11,257,6.04
Irvine,California,307670,33.6856969,-117.8259819,America/Los_Angeles,2021-10-22,Clouds,scattered clouds,0.57,1016,62,53.04,4.63,36,0.0,0.0,68.0,61.45,70.86,62.51,67.98,61.84,8.93,245,8.66
Irvine,California,307670,33.6856969,-117.8259819,America/Los_Angeles,2021-10-23,Clouds,overcast clouds,0.6,1012,64,50.2,4.58,100,0.0,0.0,63.5,60.33,64.74,60.33,62.74,62.65,9.93,183,10.33
Irvine,California,307670,33.6856969,-117.8259819,America/Los_Angeles,2021-10-24,Rain,light rain,0.63,1012,62,50.4,5.0,62,0.11,0.0,64.72,59.13,66.52,63.86,65.39,59.13,11.27,159,14.52
Irvine,California,307670,33.6856969,-117.8259819,America/Los_Angeles,2021-10-25,Rain,moderate rain,0.66,1010,89,56.62,5.0,97,10.52,0.0,60.69,59.36,63.73,59.36,62.67,63.73,19.64,196,29.95
Irvine,California,307670,33.6856969,-117.8259819,America/Los_Angeles,2021-10-26,Clear,clear sky,0.69,1019,60,48.52,5.0,0,0.0,0.0,63.5,58.06,66.54,61.9,66.54,58.06,5.23,231,7.43
Orlando,Florida,307573,28.5421109,-81.3790304,America/New_York,2021-10-19,Clouds,overcast clouds,0.47,1020,38,54.46,6.45,88,0.0,0.0,82.58,67.42,83.34,70.43,72.21,67.42,11.45,74,15.12
Orlando,Florida,307573,28.5421109,-81.3790304,America/New_York,2021-10-20,Clear,clear sky,0.5,1022,40,55.9,6.68,6,0.0,0.0,82.9,66.9,84.33,71.15,75.6,66.9,11.54,89,15.61
Orlando,Florida,307573,28.5421109,-81.3790304,America/New_York,2021-10-21,Clouds,overcast clouds,0.53,1021,47,60.87,6.25,95,0.0,0.0,83.12,70.27,83.12,73.18,77.7,70.27,9.62,97,17.9
Orlando,Florida,307573,28.5421109,-81.3790304,America/New_York,2021-10-22,Clear,clear sky,0.56,1018,41,59.04,5.98,7,0.0,0.0,85.3,69.67,86.88,74.32,77.05,69.67,8.95,90,16.33
Orlando,Florida,307573,28.5421109,-81.3790304,America/New_York,2021-10-23,Clouds,few clouds,0.59,1016,40,60.73,6.08,21,0.0,0.0,88.14,71.04,88.14,75.25,77.65,71.04,12.55,91,17.02
Orlando,Florida,307573,28.5421109,-81.3790304,America/New_York,2021-10-24,Rain,light rain,0.62,1017,60,68.29,7.0,99,1.24,0.0,83.52,73.36,83.52,75.4,77.14,73.6,12.1,85,17.05
Orlando,Florida,307573,28.5421109,-81.3790304,America/New_York,2021-10-25,Rain,light rain,0.65,1019,45,63.97,7.0,83,2.05,0.0,87.82,73.04,87.82,74.43,76.82,73.29,13.98,68,19.19
Orlando,Florida,307573,28.5421109,-81.3790304,America/New_York,2021-10-26,Clouds,broken clouds,0.68,1018,42,60.91,7.0,56,0.0,0.0,86.88,70.88,86.88,73.81,76.01,70.92,12.03,77,15.52
Pittsburgh,Pennsylvania,302971,40.4416941,-79.9900861,America/New_York,2021-10-19,Clear,clear sky,0.47,1020,44,42.58,3.49,0,0.0,0.0,65.34,44.33,68.67,55.63,57.6,44.33,9.1,274,23.44
Pittsburgh,Pennsylvania,302971,40.4416941,-79.9900861,America/New_York,2021-10-20,Clear,clear sky,0.5,1021,50,46.63,3.59,2,0.0,0.0,65.95,48.79,68.47,56.17,60.24,48.99,9.4,245,20.27
Pittsburgh,Pennsylvania,302971,40.4416941,-79.9900861,America/New_York,2021-10-21,Rain,light rain,0.53,1012,64,55.33,1.82,48,2.99,0.0,68.47,52.52,69.21,53.17,60.28,52.74,13.18,230,30.06
