#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2021 08 16 01 00  MM   MM   MM    MM    MM    MM  MM 1021.1  23.5    MM    MM   MM +0.7    MM
2021 08 16 00 54  MM   MM   MM    MM    MM    MM  MM 1021.1  23.5    MM    MM   MM   MM    MM
2021 08 16 00 48  MM   MM   MM    MM    MM    MM  MM 1021.2  23.4    MM    MM   MM   MM    MM
2021 08 16 00 42  MM   MM   MM    MM    MM    MM  MM 1021.2  23.3    MM    MM   MM   MM    MM
2021 08 16 00 36  MM   MM   MM    MM    MM    MM  MM 1021.3  23.5    MM    MM   MM   MM    MM
2021 08 16 00 30  MM   MM   MM    MM    MM    MM  MM 1021.2  23.5    MM    MM   MM   MM    MM
2021 08 16 00 24  MM   MM   MM    MM    MM    MM  MM 1021.2  23.5    MM    MM   MM   MM    MM
2021 08 16 00 18  MM   MM   MM    MM    MM    MM  MM 1021.2  23.5    MM    MM   MM   MM    MM
2021 08 16 00 12  MM   MM   MM    MM    MM    MM  MM 1021.1  23.7    MM    MM   MM   MM    MM
2021 08 16 00 06  MM   MM   MM    MM    MM    MM  MM 1021.0  23.7    MM    MM   MM   MM    MM
2021 08 16 00 00  MM   MM   MM    MM    MM    MM  MM 1021.2  23.8    MM    MM   MM +1.7    MM
2021 08 15 23 48  MM   MM   MM    MM    MM    MM  MM 1021.4  23.5    MM    MM   MM   MM    MM
2021 08 15 23 42  MM   MM   MM    MM    MM    MM  MM 1021.6  23.3    MM    MM   MM   MM    MM
2021 08 15 23 36  MM   MM   MM    MM    MM    MM  MM 1021.8  22.9    MM    MM   MM   MM    MM
2021 08 15 23 30  MM   MM   MM    MM    MM    MM  MM 1021.8  22.8    MM    MM   MM   MM    MM
2021 08 15 23 18  MM   MM   MM    MM    MM    MM  MM 1021.7  23.3    MM    MM   MM   MM    MM
2021 08 15 23 12  MM   MM   MM    MM    MM    MM  MM 1021.6  23.8    MM    MM   MM   MM    MM
2021 08 15 23 06  MM   MM   MM    MM    MM    MM  MM 1021.6  23.6    MM    MM   MM   MM    MM
2021 08 15 23 00  MM   MM   MM    MM    MM    MM  MM 1021.4  23.4    MM    MM   MM +1.5    MM
2021 08 15 22 54  MM   MM   MM    MM    MM    MM  MM 1021.2  23.3    MM    MM   MM   MM    MM
2021 08 15 22 48  MM   MM   MM    MM    MM    MM  MM 1021.0  23.4    MM    MM   MM   MM    MM
2021 08 15 22 42  MM   MM   MM    MM    MM    MM  MM 1021.0  23.3    MM    MM   MM   MM    MM
2021 08 15 22 36  MM   MM   MM    MM    MM    MM  MM 1020.9  23.3    MM    MM   MM   MM    MM
2021 08 15 22 30  MM   MM   MM    MM    MM    MM  MM 1020.8  23.3    MM    MM   MM   MM    MM
2021 08 15 22 24  MM   MM   MM    MM    MM    MM  MM 1020.6  23.0    MM    MM   MM   MM    MM
2021 08 15 22 18  MM   MM   MM    MM    MM    MM  MM 1020.3  22.8    MM    MM   MM   MM    MM
2021 08 15 22 12  MM   MM   MM    MM    MM    MM  MM 1020.3  22.9    MM    MM   MM   MM    MM
2021 08 15 22 06  MM   MM   MM    MM    MM    MM  MM 1020.2  23.4    MM    MM   MM   MM    MM
2021 08 15 22 00  MM   MM   MM    MM    MM    MM  MM 1020.4  23.6    MM    MM   MM +0.4    MM
2021 08 15 21 54  MM   MM   MM    MM    MM    MM  MM 1020.3  23.6    MM    MM   MM   MM    MM
2021 08 15 21 48  MM   MM   MM    MM    MM    MM  MM 1020.0  23.9    MM    MM   MM   MM    MM
2021 08 15 21 42  MM   MM   MM    MM    MM    MM  MM 1019.8  24.0    MM    MM   MM   MM    MM
2021 08 15 21 36  MM   MM   MM    MM    MM    MM  MM 1019.8  23.9    MM    MM   MM   MM    MM
2021 08 15 21 30  MM   MM   MM    MM    MM    MM  MM 1019.8  24.7    MM    MM   MM   MM    MM
2021 08 15 21 24  MM   MM   MM    MM    MM    MM  MM 1019.3  26.2    MM    MM   MM   MM    MM
2021 08 15 21 18  MM   MM   MM    MM    MM    MM  MM 1019.2  27.7    MM    MM   MM   MM    MM
2021 08 15 21 12  MM   MM   MM    MM    MM    MM  MM 1019.5  28.2    MM    MM   MM   MM    MM
2021 08 15 21 06  MM   MM   MM    MM    MM    MM  MM 1019.6  28.3    MM    MM   MM   MM    MM
2021 08 15 21 00  MM   MM   MM    MM    MM    MM  MM 1019.5  28.4    MM    MM   MM -1.4    MM
2021 08 15 20 54  MM   MM   MM    MM    MM    MM  MM 1019.5  28.6    MM    MM   MM   MM    MM
2021 08 15 20 48  MM   MM   MM    MM    MM    MM  MM 1019.6  28.4    MM    MM   MM   MM    MM
2021 08 15 20 42  MM   MM   MM    MM    MM    MM  MM 1019.4  28.5    MM    MM   MM   MM    MM
2021 08 15 20 36  MM   MM   MM    MM    MM    MM  MM 1019.5  28.4    MM    MM   MM   MM    MM
2021 08 15 20 30  MM   MM   MM    MM    MM    MM  MM 1019.6  28.5    MM    MM   MM   MM    MM
2021 08 15 20 24  MM   MM   MM    MM    MM    MM  MM 1019.6  28.4    MM    MM   MM   MM    MM
2021 08 15 20 18  MM   MM   MM    MM    MM    MM  MM 1019.6  28.3    MM    MM   MM   MM    MM
2021 08 15 20 12  MM   MM   MM    MM    MM    MM  MM 1019.7  28.3    MM    MM   MM   MM    MM
2021 08 15 20 06  MM   MM   MM    MM    MM    MM  MM 1019.8  28.3    MM    MM   MM   MM    MM
2021 08 15 20 00  MM   MM   MM    MM    MM    MM  MM 1019.9  28.3    MM    MM   MM -1.4    MM
2021 08 15 19 54  MM   MM   MM    MM    MM    MM  MM 1019.9  28.3    MM    MM   MM   MM    MM
2021 08 15 19 48  MM   MM   MM    MM    MM    MM  MM 1019.9  28.3    MM    MM   MM   MM    MM
2021 08 15 19 42  MM   MM   MM    MM    MM    MM  MM 1020.0  28.3    MM    MM   MM   MM    MM
2021 08 15 19 36  MM   MM   MM    MM    MM    MM  MM 1020.1  28.3    MM    MM   MM   MM    MM
2021 08 15 19 30  MM   MM   MM    MM    MM    MM  MM 1020.0  28.4    MM    MM   MM   MM    MM
2021 08 15 19 24  MM   MM   MM    MM    MM    MM  MM 1019.8  28.7    MM    MM   MM   MM    MM
2021 08 15 19 18  MM   MM   MM    MM    MM    MM  MM 1020.0  28.7    MM    MM   MM   MM    MM
2021 08 15 19 12  MM   MM   MM    MM    MM    MM  MM 1019.9  28.5    MM    MM   MM   MM    MM
2021 08 15 19 06  MM   MM   MM    MM    MM    MM  MM 1019.9  28.6    MM    MM   MM   MM    MM
2021 08 15 19 00  MM   MM   MM    MM    MM    MM  MM 1020.0  28.6    MM    MM   MM -1.8    MM
2021 08 15 18 54  MM   MM   MM    MM    MM    MM  MM 1020.0  28.8    MM    MM   MM   MM    MM
2021 08 15 18 48  MM   MM   MM    MM    MM    MM  MM 1020.2  29.1    MM    MM   MM   MM    MM
2021 08 15 18 42  MM   MM   MM    MM    MM    MM  MM 1020.4  29.2    MM    MM   MM   MM    MM
2021 08 15 18 36  MM   MM   MM    MM    MM    MM  MM 1020.5  29.2    MM    MM   MM   MM    MM
2021 08 15 18 30  MM   MM   MM    MM    MM    MM  MM 1020.4  28.8    MM    MM   MM   MM    MM
2021 08 15 18 24  MM   MM   MM    MM    MM    MM  MM 1020.4  28.9    MM    MM   MM   MM    MM
2021 08 15 18 18  MM   MM   MM    MM    MM    MM  MM 1020.9  29.3    MM    MM   MM   MM    MM
2021 08 15 18 12  MM   MM   MM    MM    MM    MM  MM 1020.6  29.0    MM    MM   MM   MM    MM
2021 08 15 18 06  MM   MM   MM    MM    MM    MM  MM 1020.7  29.0    MM    MM   MM   MM    MM
2021 08 15 18 00  MM   MM   MM    MM    MM    MM  MM 1020.9  29.4    MM    MM   MM -1.2    MM
2021 08 15 17 54  MM   MM   MM    MM    MM    MM  MM 1020.8  29.5    MM    MM   MM   MM    MM
2021 08 15 17 48  MM   MM   MM    MM    MM    MM  MM 1020.9  29.5    MM    MM   MM   MM    MM
2021 08 15 17 42  MM   MM   MM    MM    MM    MM  MM 1020.9  29.9    MM    MM   MM   MM    MM
2021 08 15 17 36  MM   MM   MM    MM    MM    MM  MM 1021.2  30.2    MM    MM   MM   MM    MM
2021 08 15 17 30  MM   MM   MM    MM    MM    MM  MM 1021.3  29.9    MM    MM   MM   MM    MM
2021 08 15 17 24  MM   MM   MM    MM    MM    MM  MM 1021.2  29.1    MM    MM   MM   MM    MM
2021 08 15 17 18  MM   MM   MM    MM    MM    MM  MM 1021.4  29.3    MM    MM   MM   MM    MM
2021 08 15 17 12  MM   MM   MM    MM    MM    MM  MM 1021.3  28.7    MM    MM   MM   MM    MM
2021 08 15 17 06  MM   MM   MM    MM    MM    MM  MM 1021.3  28.6    MM    MM   MM   MM    MM
2021 08 15 17 00  MM   MM   MM    MM    MM    MM  MM 1021.3  28.7    MM    MM   MM -0.6    MM
2021 08 15 16 54  MM   MM   MM    MM    MM    MM  MM 1021.3  28.9    MM    MM   MM   MM    MM
2021 08 15 16 48  MM   MM   MM    MM    MM    MM  MM 1021.3  28.9    MM    MM   MM   MM    MM
2021 08 15 16 42  MM   MM   MM    MM    MM    MM  MM 1021.5  29.1    MM    MM   MM   MM    MM
2021 08 15 16 36  MM   MM   MM    MM    MM    MM  MM 1021.5  28.7    MM    MM   MM   MM    MM
2021 08 15 16 30  MM   MM   MM    MM    MM    MM  MM 1021.5  28.7    MM    MM   MM   MM    MM
2021 08 15 16 24  MM   MM   MM    MM    MM    MM  MM 1021.6  28.7    MM    MM   MM   MM    MM
2021 08 15 16 18  MM   MM   MM    MM    MM    MM  MM 1021.6  28.7    MM    MM   MM   MM    MM
2021 08 15 16 12  MM   MM   MM    MM    MM    MM  MM 1021.6  28.6    MM    MM   MM   MM    MM
2021 08 15 16 06  MM   MM   MM    MM    MM    MM  MM 1021.7  28.4    MM    MM   MM   MM    MM
2021 08 15 16 00  MM   MM   MM    MM    MM    MM  MM 1021.8  28.2    MM    MM   MM +0.0    MM
2021 08 15 15 54  MM   MM   MM    MM    MM    MM  MM 1021.8  28.1    MM    MM   MM   MM    MM
2021 08 15 15 48  MM   MM   MM    MM    MM    MM  MM 1021.7  27.9    MM    MM   MM   MM    MM
2021 08 15 15 42  MM   MM   MM    MM    MM    MM  MM 1021.8  27.7    MM    MM   MM   MM    MM
2021 08 15 15 36  MM   MM   MM    MM    MM    MM  MM 1021.8  27.9    MM    MM   MM   MM    MM
2021 08 15 15 30  MM   MM   MM    MM    MM    MM  MM 1021.9  27.8    MM    MM   MM   MM    MM
2021 08 15 15 24  MM   MM   MM    MM    MM    MM  MM 1022.0  27.4    MM    MM   MM   MM    MM
2021 08 15 15 18  MM   MM   MM    MM    MM    MM  MM 1021.9  27.3    MM    MM   MM   MM    MM
2021 08 15 15 12  MM   MM   MM    MM    MM    MM  MM 1022.1  27.1    MM    MM   MM   MM    MM
2021 08 15 15 06  MM   MM   MM    MM    MM    MM  MM 1022.1  26.8    MM    MM   MM   MM    MM
2021 08 15 15 00  MM   MM   MM    MM    MM    MM  MM 1022.0  26.6    MM    MM   MM +0.8    MM
2021 08 15 14 54  MM   MM   MM    MM    MM    MM  MM 1021.9  26.4    MM    MM   MM   MM    MM
2021 08 15 14 48  MM   MM   MM    MM    MM    MM  MM 1022.0  26.4    MM    MM   MM   MM    MM
2021 08 15 14 42  MM   MM   MM    MM    MM    MM  MM 1022.0  26.4    MM    MM   MM   MM    MM
2021 08 15 14 36  MM   MM   MM    MM    MM    MM  MM 1022.1  26.3    MM    MM   MM   MM    MM
2021 08 15 14 30  MM   MM   MM    MM    MM    MM  MM 1022.0  26.1    MM    MM   MM   MM    MM
2021 08 15 14 24  MM   MM   MM    MM    MM    MM  MM 1022.0  26.1    MM    MM   MM   MM    MM
2021 08 15 14 18  MM   MM   MM    MM    MM    MM  MM 1022.0  26.2    MM    MM   MM   MM    MM
2021 08 15 14 12  MM   MM   MM    MM    MM    MM  MM 1021.9  26.4    MM    MM   MM   MM    MM
2021 08 15 14 06  MM   MM   MM    MM    MM    MM  MM 1021.9  26.1    MM    MM   MM   MM    MM
2021 08 15 14 00  MM   MM   MM    MM    MM    MM  MM 1022.0  26.1    MM    MM   MM +0.6    MM
2021 08 15 13 54  MM   MM   MM    MM    MM    MM  MM 1022.0  26.1    MM    MM   MM   MM    MM
2021 08 15 13 48  MM   MM   MM    MM    MM    MM  MM 1021.9  26.0    MM    MM   MM   MM    MM
2021 08 15 13 42  MM   MM   MM    MM    MM    MM  MM 1021.8  26.3    MM    MM   MM   MM    MM
2021 08 15 13 36  MM   MM   MM    MM    MM    MM  MM 1021.9  26.2    MM    MM   MM   MM    MM
2021 08 15 13 30  MM   MM   MM    MM    MM    MM  MM 1021.8  26.4    MM    MM   MM   MM    MM
2021 08 15 13 24  MM   MM   MM    MM    MM    MM  MM 1021.8  26.4    MM    MM   MM   MM    MM
2021 08 15 13 18  MM   MM   MM    MM    MM    MM  MM 1021.7  26.6    MM    MM   MM   MM    MM
2021 08 15 13 12  MM   MM   MM    MM    MM    MM  MM 1021.6  27.1    MM    MM   MM   MM    MM
2021 08 15 13 06  MM   MM   MM    MM    MM    MM  MM 1021.7  27.2    MM    MM   MM   MM    MM
2021 08 15 13 00  MM   MM   MM    MM    MM    MM  MM 1021.7  27.2    MM    MM   MM +0.9    MM
2021 08 15 12 54  MM   MM   MM    MM    MM    MM  MM 1021.9  27.0    MM    MM   MM   MM    MM
2021 08 15 12 48  MM   MM   MM    MM    MM    MM  MM 1021.6  27.4    MM    MM   MM   MM    MM
2021 08 15 12 42  MM   MM   MM    MM    MM    MM  MM 1021.5  28.0    MM    MM   MM   MM    MM
2021 08 15 12 36  MM   MM   MM    MM    MM    MM  MM 1021.6  28.3    MM    MM   MM   MM    MM
2021 08 15 12 30  MM   MM   MM    MM    MM    MM  MM 1021.6  28.0    MM    MM   MM   MM    MM
2021 08 15 12 24  MM   MM   MM    MM    MM    MM  MM 1021.5  27.9    MM    MM   MM   MM    MM
2021 08 15 12 18  MM   MM   MM    MM    MM    MM  MM 1021.3  28.1    MM    MM   MM   MM    MM
2021 08 15 12 12  MM   MM   MM    MM    MM    MM  MM 1021.5  28.2    MM    MM   MM   MM    MM
2021 08 15 12 06  MM   MM   MM    MM    MM    MM  MM 1021.2  28.4    MM    MM   MM   MM    MM
2021 08 15 12 00  MM   MM   MM    MM    MM    MM  MM 1021.2  28.7    MM    MM   MM +0.8    MM
2021 08 15 11 54  MM   MM   MM    MM    MM    MM  MM 1021.3  29.6    MM    MM   MM   MM    MM
2021 08 15 11 48  MM   MM   MM    MM    MM    MM  MM 1021.2  30.0    MM    MM   MM   MM    MM
2021 08 15 11 42  MM   MM   MM    MM    MM    MM  MM 1021.2  29.5    MM    MM   MM   MM    MM
2021 08 15 11 36  MM   MM   MM    MM    MM    MM  MM 1021.3  28.5    MM    MM   MM   MM    MM
2021 08 15 11 30  MM   MM   MM    MM    MM    MM  MM 1021.3  27.5    MM    MM   MM   MM    MM
2021 08 15 11 24  MM   MM   MM    MM    MM    MM  MM 1021.2  26.1    MM    MM   MM   MM    MM
2021 08 15 11 18  MM   MM   MM    MM    MM    MM  MM 1021.3  25.9    MM    MM   MM   MM    MM
2021 08 15 11 12  MM   MM   MM    MM    MM    MM  MM 1021.3  25.7    MM    MM   MM   MM    MM
2021 08 15 11 06  MM   MM   MM    MM    MM    MM  MM 1021.3  25.6    MM    MM   MM   MM    MM
2021 08 15 11 00  MM   MM   MM    MM    MM    MM  MM 1021.4  24.9    MM    MM   MM +0.9    MM
2021 08 15 10 54  MM   MM   MM    MM    MM    MM  MM 1021.2  24.0    MM    MM   MM   MM    MM
2021 08 15 10 48  MM   MM   MM    MM    MM    MM  MM 1021.2  23.8    MM    MM   MM   MM    MM
2021 08 15 10 42  MM   MM   MM    MM    MM    MM  MM 1021.2  23.6    MM    MM   MM   MM    MM
2021 08 15 10 36  MM   MM   MM    MM    MM    MM  MM 1021.1  23.4    MM    MM   MM   MM    MM
2021 08 15 10 30  MM   MM   MM    MM    MM    MM  MM 1021.1  23.2    MM    MM   MM   MM    MM
2021 08 15 10 24  MM   MM   MM    MM    MM    MM  MM 1021.0  23.0    MM    MM   MM   MM    MM
2021 08 15 10 18  MM   MM   MM    MM    MM    MM  MM 1021.0  23.1    MM    MM   MM   MM    MM
2021 08 15 10 12  MM   MM   MM    MM    MM    MM  MM 1020.9  23.0    MM    MM   MM   MM    MM
2021 08 15 10 06  MM   MM   MM    MM    MM    MM  MM 1020.8  23.0    MM    MM   MM   MM    MM
2021 08 15 10 00  MM   MM   MM    MM    MM    MM  MM 1020.8  23.0    MM    MM   MM +0.6    MM
2021 08 15 09 54  MM   MM   MM    MM    MM    MM  MM 1020.8  23.0    MM    MM   MM   MM    MM
2021 08 15 09 48  MM   MM   MM    MM    MM    MM  MM 1020.8  22.9    MM    MM   MM   MM    MM
2021 08 15 09 42  MM   MM   MM    MM    MM    MM  MM 1020.7  22.8    MM    MM   MM   MM    MM
2021 08 15 09 36  MM   MM   MM    MM    MM    MM  MM 1020.7  22.8    MM    MM   MM   MM    MM
2021 08 15 09 30  MM   MM   MM    MM    MM    MM  MM 1020.7  22.7    MM    MM   MM   MM    MM
2021 08 15 09 24  MM   MM   MM    MM    MM    MM  MM 1020.6  22.6    MM    MM   MM   MM    MM
2021 08 15 09 18  MM   MM   MM    MM    MM    MM  MM 1020.5  22.6    MM    MM   MM   MM    MM
2021 08 15 09 12  MM   MM   MM    MM    MM    MM  MM 1020.5  22.6    MM    MM   MM   MM    MM
2021 08 15 09 06  MM   MM   MM    MM    MM    MM  MM 1020.4  22.7    MM    MM   MM   MM    MM
2021 08 15 09 00  MM   MM   MM    MM    MM    MM  MM 1020.4  22.7    MM    MM   MM +0.0    MM
2021 08 15 08 54  MM   MM   MM    MM    MM    MM  MM 1020.5  22.7    MM    MM   MM   MM    MM
2021 08 15 08 48  MM   MM   MM    MM    MM    MM  MM 1020.4  22.7    MM    MM   MM   MM    MM
2021 08 15 08 42  MM   MM   MM    MM    MM    MM  MM 1020.3  22.7    MM    MM   MM   MM    MM
2021 08 15 08 36  MM   MM   MM    MM    MM    MM  MM 1020.3  22.7    MM    MM   MM   MM    MM
2021 08 15 08 30  MM   MM   MM    MM    MM    MM  MM 1020.4  22.7    MM    MM   MM   MM    MM
2021 08 15 08 24  MM   MM   MM    MM    MM    MM  MM 1020.4  22.7    MM    MM   MM   MM    MM
2021 08 15 08 18  MM   MM   MM    MM    MM    MM  MM 1020.4  22.7    MM    MM   MM   MM    MM
2021 08 15 08 12  MM   MM   MM    MM    MM    MM  MM 1020.4  22.7    MM    MM   MM   MM    MM
2021 08 15 08 06  MM   MM   MM    MM    MM    MM  MM 1020.4  22.7    MM    MM   MM   MM    MM
2021 08 15 08 00  MM   MM   MM    MM    MM    MM  MM 1020.5  22.7    MM    MM   MM +0.3    MM
2021 08 15 07 54  MM   MM   MM    MM    MM    MM  MM 1020.6  22.7    MM    MM   MM   MM    MM
2021 08 15 07 48  MM   MM   MM    MM    MM    MM  MM 1020.6  22.8    MM    MM   MM   MM    MM
2021 08 15 07 42  MM   MM   MM    MM    MM    MM  MM 1020.7  22.7    MM    MM   MM   MM    MM
2021 08 15 07 36  MM   MM   MM    MM    MM    MM  MM 1020.6  22.7    MM    MM   MM   MM    MM
2021 08 15 07 30  MM   MM   MM    MM    MM    MM  MM 1020.6  22.7    MM    MM   MM   MM    MM
2021 08 15 07 24  MM   MM   MM    MM    MM    MM  MM 1020.5  22.7    MM    MM   MM   MM    MM
2021 08 15 07 18  MM   MM   MM    MM    MM    MM  MM 1020.5  22.7    MM    MM   MM   MM    MM
2021 08 15 07 12  MM   MM   MM    MM    MM    MM  MM 1020.4  22.6    MM    MM   MM   MM    MM
2021 08 15 07 06  MM   MM   MM    MM    MM    MM  MM 1020.3  22.6    MM    MM   MM   MM    MM
2021 08 15 07 00  MM   MM   MM    MM    MM    MM  MM 1020.2  22.6    MM    MM   MM +0.8    MM
2021 08 15 06 54  MM   MM   MM    MM    MM    MM  MM 1020.1  23.0    MM    MM   MM   MM    MM
2021 08 15 06 48  MM   MM   MM    MM    MM    MM  MM 1020.2  23.2    MM    MM   MM   MM    MM
2021 08 15 06 42  MM   MM   MM    MM    MM    MM  MM 1020.3  23.0    MM    MM   MM   MM    MM
2021 08 15 06 36  MM   MM   MM    MM    MM    MM  MM 1020.3  22.7    MM    MM   MM   MM    MM
2021 08 15 06 30  MM   MM   MM    MM    MM    MM  MM 1020.3  22.7    MM    MM   MM   MM    MM
2021 08 15 06 24  MM   MM   MM    MM    MM    MM  MM 1020.3  22.7    MM    MM   MM   MM    MM
2021 08 15 06 18  MM   MM   MM    MM    MM    MM  MM 1020.3  22.8    MM    MM   MM   MM    MM
2021 08 15 06 12  MM   MM   MM    MM    MM    MM  MM 1020.3  23.1    MM    MM   MM   MM    MM
2021 08 15 06 06  MM   MM   MM    MM    MM    MM  MM 1020.4  23.3    MM    MM   MM   MM    MM
2021 08 15 06 00  MM   MM   MM    MM    MM    MM  MM 1020.3  23.3    MM    MM   MM -0.4    MM
2021 08 15 05 54  MM   MM   MM    MM    MM    MM  MM 1020.3  23.4    MM    MM   MM   MM    MM
2021 08 15 05 48  MM   MM   MM    MM    MM    MM  MM 1020.2  23.5    MM    MM   MM   MM    MM
2021 08 15 05 42  MM   MM   MM    MM    MM    MM  MM 1020.4  23.5    MM    MM   MM   MM    MM
2021 08 15 05 36  MM   MM   MM    MM    MM    MM  MM 1020.5  23.5    MM    MM   MM   MM    MM
2021 08 15 05 30  MM   MM   MM    MM    MM    MM  MM 1020.6  23.6    MM    MM   MM   MM    MM
2021 08 15 05 24  MM   MM   MM    MM    MM    MM  MM 1020.6  23.9    MM    MM   MM   MM    MM
2021 08 15 05 18  MM   MM   MM    MM    MM    MM  MM 1020.5  23.8    MM    MM   MM   MM    MM
2021 08 15 05 12  MM   MM   MM    MM    MM    MM  MM 1020.4  23.6    MM    MM   MM   MM    MM
2021 08 15 05 06  MM   MM   MM    MM    MM    MM  MM 1020.4  23.5    MM    MM   MM   MM    MM
2021 08 15 05 00  MM   MM   MM    MM    MM    MM  MM 1020.2  23.5    MM    MM   MM -1.7    MM
2021 08 15 04 54  MM   MM   MM    MM    MM    MM  MM 1020.2  23.5    MM    MM   MM   MM    MM
2021 08 15 04 48  MM   MM   MM    MM    MM    MM  MM 1020.2  23.5    MM    MM   MM   MM    MM
2021 08 15 04 42  MM   MM   MM    MM    MM    MM  MM 1020.1  23.6    MM    MM   MM   MM    MM
2021 08 15 04 36  MM   MM   MM    MM    MM    MM  MM 1020.1  23.6    MM    MM   MM   MM    MM
2021 08 15 04 30  MM   MM   MM    MM    MM    MM  MM 1019.6  23.5    MM    MM   MM   MM    MM
2021 08 15 04 24  MM   MM   MM    MM    MM    MM  MM 1019.5  23.5    MM    MM   MM   MM    MM
2021 08 15 04 18  MM   MM   MM    MM    MM    MM  MM 1019.4  23.5    MM    MM   MM   MM    MM
2021 08 15 04 12  MM   MM   MM    MM    MM    MM  MM 1019.4  23.5    MM    MM   MM   MM    MM
2021 08 15 04 06  MM   MM   MM    MM    MM    MM  MM 1019.4  23.5    MM    MM   MM   MM    MM
2021 08 15 04 00  MM   MM   MM    MM    MM    MM  MM 1019.4  23.5    MM    MM   MM -2.4    MM
2021 08 15 03 54  MM   MM   MM    MM    MM    MM  MM 1019.5  23.5    MM    MM   MM   MM    MM
2021 08 15 03 48  MM   MM   MM    MM    MM    MM  MM 1019.6  23.5    MM    MM   MM   MM    MM
2021 08 15 03 42  MM   MM   MM    MM    MM    MM  MM 1019.7  23.8    MM    MM   MM   MM    MM
2021 08 15 03 36  MM   MM   MM    MM    MM    MM  MM 1019.9  23.0    MM    MM   MM   MM    MM
2021 08 15 03 30  MM   MM   MM    MM    MM    MM  MM 1019.9  22.9    MM    MM   MM   MM    MM
2021 08 15 03 24  MM   MM   MM    MM    MM    MM  MM 1020.0  22.7    MM    MM   MM   MM    MM
2021 08 15 03 18  MM   MM   MM    MM    MM    MM  MM 1020.2  22.8    MM    MM   MM   MM    MM
2021 08 15 03 12  MM   MM   MM    MM    MM    MM  MM 1020.3  22.8    MM    MM   MM   MM    MM
2021 08 15 03 06  MM   MM   MM    MM    MM    MM  MM 1020.5  22.6    MM    MM   MM   MM    MM
2021 08 15 03 00  MM   MM   MM    MM    MM    MM  MM 1020.7  22.5    MM    MM   MM +0.0    MM
2021 08 15 02 54  MM   MM   MM    MM    MM    MM  MM 1021.0  22.3    MM    MM   MM   MM    MM
2021 08 15 02 48  MM   MM   MM    MM    MM    MM  MM 1021.1  22.1    MM    MM   MM   MM    MM
2021 08 15 02 42  MM   MM   MM    MM    MM    MM  MM 1021.2  22.1    MM    MM   MM   MM    MM
2021 08 15 02 36  MM   MM   MM    MM    MM    MM  MM 1021.3  22.0    MM    MM   MM   MM    MM
2021 08 15 02 30  MM   MM   MM    MM    MM    MM  MM 1021.5  22.4    MM    MM   MM   MM    MM
2021 08 15 02 24  MM   MM   MM    MM    MM    MM  MM 1021.6  22.5    MM    MM   MM   MM    MM
2021 08 15 02 18  MM   MM   MM    MM    MM    MM  MM 1021.6  22.2    MM    MM   MM   MM    MM
2021 08 15 02 12  MM   MM   MM    MM    MM    MM  MM 1021.7  22.3    MM    MM   MM   MM    MM
2021 08 15 02 06  MM   MM   MM    MM    MM    MM  MM 1021.8  22.2    MM    MM   MM   MM    MM
2021 08 15 02 00  MM   MM   MM    MM    MM    MM  MM 1021.9  22.3    MM    MM   MM +2.2    MM
2021 08 15 01 42  MM   MM   MM    MM    MM    MM  MM 1022.0  22.4    MM    MM   MM   MM    MM
2021 08 15 01 30  MM   MM   MM    MM    MM    MM  MM 1021.9  22.4    MM    MM   MM   MM    MM
2021 08 15 01 12  MM   MM   MM    MM    MM    MM  MM 1022.0  22.7    MM    MM   MM   MM    MM
2021 08 15 01 06  MM   MM   MM    MM    MM    MM  MM 1021.9  22.7    MM    MM   MM   MM    MM
2021 08 15 01 00  MM   MM   MM    MM    MM    MM  MM 1021.8  22.6    MM    MM   MM +3.3    MM
2021 08 15 00 54  MM   MM   MM    MM    MM    MM  MM 1021.8  22.6    MM    MM   MM   MM    MM
2021 08 15 00 48  MM   MM   MM    MM    MM    MM  MM 1021.6  22.5    MM    MM   MM   MM    MM
2021 08 15 00 42  MM   MM   MM    MM    MM    MM  MM 1021.7  22.6    MM    MM   MM   MM    MM
2021 08 15 00 36  MM   MM   MM    MM    MM    MM  MM 1022.0  22.7    MM    MM   MM   MM    MM
2021 08 15 00 30  MM   MM   MM    MM    MM    MM  MM 1022.0  22.9    MM    MM   MM   MM    MM
2021 08 15 00 24  MM   MM   MM    MM    MM    MM  MM 1022.1  23.3    MM    MM   MM   MM    MM
2021 08 15 00 18  MM   MM   MM    MM    MM    MM  MM 1021.8  23.5    MM    MM   MM   MM    MM
2021 08 15 00 12  MM   MM   MM    MM    MM    MM  MM 1021.4  23.5    MM    MM   MM   MM    MM
2021 08 15 00 06  MM   MM   MM    MM    MM    MM  MM 1021.3  23.4    MM    MM   MM   MM    MM
2021 08 15 00 00  MM   MM   MM    MM    MM    MM  MM 1020.8  23.5    MM    MM   MM +3.2    MM
2021 08 14 23 54  MM   MM   MM    MM    MM    MM  MM 1020.2  23.6    MM    MM   MM   MM    MM
2021 08 14 23 48  MM   MM   MM    MM    MM    MM  MM 1020.5  22.9    MM    MM   MM   MM    MM
2021 08 14 23 42  MM   MM   MM    MM    MM    MM  MM 1021.4  23.0    MM    MM   MM   MM    MM
