#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2021 08 09 07 00  40  6.0  8.0    MM    MM    MM  MM     MM  21.9    MM  20.2   MM   MM    MM
2021 08 09 06 45  30  6.0  8.0    MM    MM    MM  MM     MM  21.8    MM  20.1   MM   MM    MM
2021 08 09 06 15  30  6.0  8.0    MM    MM    MM  MM     MM  21.4    MM  20.0   MM   MM    MM
2021 08 09 05 45  20  6.0  7.0    MM    MM    MM  MM     MM  21.8    MM  19.7   MM   MM    MM
2021 08 09 05 15  20  6.0  7.0    MM    MM    MM  MM     MM  22.0    MM  19.6   MM   MM    MM
2021 08 09 04 45  60  6.0  8.0    MM    MM    MM  MM     MM  22.5    MM  19.6   MM   MM    MM
2021 08 09 04 00  70  8.0 11.0    MM    MM    MM  MM     MM  22.5    MM  19.2   MM   MM    MM
2021 08 09 03 45  70  9.0 12.0    MM    MM    MM  MM     MM  22.5    MM  19.4   MM   MM    MM
2021 08 09 03 15  60  7.0 10.0    MM    MM    MM  MM     MM  22.7    MM  19.1   MM   MM    MM
2021 08 09 02 45  40  6.0  8.0    MM    MM    MM  MM     MM  22.4    MM  18.5   MM   MM    MM
2021 08 09 02 15  30  7.0 10.0    MM    MM    MM  MM     MM  22.2    MM  18.3   MM   MM    MM
2021 08 09 01 45  40  8.0 11.0    MM    MM    MM  MM     MM  21.8    MM  18.3   MM   MM    MM
2021 08 09 01 00  20  9.0 11.0    MM    MM    MM  MM     MM  20.0    MM  18.7   MM   MM    MM
2021 08 09 00 45  30  9.0 11.0    MM    MM    MM  MM     MM  19.7    MM  18.7   MM   MM    MM
2021 08 09 00 15  40  8.0 10.0    MM    MM    MM  MM     MM  19.5    MM  18.6   MM   MM    MM
2021 08 08 23 45  40  7.0  9.0    MM    MM    MM  MM     MM  19.3    MM  18.2   MM   MM    MM
2021 08 08 23 15  50  9.0 12.0    MM    MM    MM  MM     MM  19.4    MM  17.9   MM   MM    MM
2021 08 08 22 45  70  8.0 12.0    MM    MM    MM  MM     MM  19.5    MM  17.7   MM   MM    MM
2021 08 08 22 00  70  7.0 10.0    MM    MM    MM  MM     MM  19.7    MM  18.0   MM   MM    MM
2021 08 08 21 45  80  7.0 10.0    MM    MM    MM  MM     MM  19.6    MM  17.8   MM   MM    MM
2021 08 08 21 15  80  6.0  8.0    MM    MM    MM  MM     MM  20.0    MM  18.0   MM   MM    MM
2021 08 08 20 30 110  7.0 10.0    MM    MM    MM  MM     MM  20.6    MM  17.9   MM   MM    MM
2021 08 08 20 00 100  7.0  9.0    MM    MM    MM  MM     MM  21.1    MM  17.4   MM   MM    MM
2021 08 08 19 30  90  7.0 11.0    MM    MM    MM  MM     MM  21.8    MM  17.0   MM   MM    MM
2021 08 08 19 15  80  6.0  8.0    MM    MM    MM  MM     MM  22.0    MM  17.1   MM   MM    MM
2021 08 08 18 45  80  6.0  8.0    MM    MM    MM  MM     MM  22.4    MM  16.8   MM   MM    MM
2021 08 08 18 15  70  4.0  5.0    MM    MM    MM  MM     MM  22.6    MM  16.6   MM   MM    MM
2021 08 08 17 45  70  4.0  5.0    MM    MM    MM  MM     MM  22.4    MM  18.0   MM   MM    MM
2021 08 08 17 00  70  4.0  6.0    MM    MM    MM  MM     MM  22.6    MM  17.3   MM   MM    MM
2021 08 08 16 45  50  4.0  5.0    MM    MM    MM  MM     MM  22.6    MM  17.2   MM   MM    MM
2021 08 08 16 15  60  3.0  4.0    MM    MM    MM  MM     MM  22.4    MM  17.2   MM   MM    MM
2021 08 08 15 45 100  3.0  4.0    MM    MM    MM  MM     MM  22.7    MM  17.0   MM   MM    MM
2021 08 08 15 15  90  2.0  3.0    MM    MM    MM  MM     MM  22.6    MM  18.0   MM   MM    MM
2021 08 08 14 45 120  2.0  3.0    MM    MM    MM  MM     MM  22.2    MM  17.7   MM   MM    MM
2021 08 08 14 15 270  1.0  2.0    MM    MM    MM  MM     MM  21.6    MM  18.1   MM   MM    MM
2021 08 08 13 45 310  1.0  2.0    MM    MM    MM  MM     MM  21.4    MM  18.0   MM   MM    MM
2021 08 08 13 15 330  4.0  5.0    MM    MM    MM  MM     MM  21.1    MM  18.1   MM   MM    MM
2021 08 08 12 45 360  4.0  5.0    MM    MM    MM  MM     MM  21.2    MM  18.1   MM   MM    MM
2021 08 08 12 15  70  5.0  6.0    MM    MM    MM  MM     MM  21.0    MM  18.1   MM   MM    MM
2021 08 08 11 45  70  5.0  6.0    MM    MM    MM  MM     MM  21.0    MM  17.8   MM   MM    MM
2021 08 08 11 15  90  4.0  6.0    MM    MM    MM  MM     MM  21.3    MM  17.4   MM   MM    MM
2021 08 08 10 30 180  1.0  3.0    MM    MM    MM  MM     MM  21.0    MM  17.0   MM   MM    MM
2021 08 08 10 15 270  1.0  2.0    MM    MM    MM  MM     MM  20.8    MM  17.1   MM   MM    MM
2021 08 08 09 45  MM  0.0  2.0    MM    MM    MM  MM     MM  20.5    MM  17.1   MM   MM    MM
2021 08 08 09 15 200  3.0  5.0    MM    MM    MM  MM     MM  20.6    MM  17.6   MM   MM    MM
2021 08 08 08 45 210  5.0  6.0    MM    MM    MM  MM     MM  20.7    MM  17.9   MM   MM    MM
2021 08 08 08 15 200  6.0  7.0    MM    MM    MM  MM     MM  21.9    MM  17.5   MM   MM    MM
2021 08 08 07 45 190  4.0  6.0    MM    MM    MM  MM     MM  23.4    MM  16.5   MM   MM    MM
2021 08 08 07 15 200  5.0  8.0    MM    MM    MM  MM     MM  23.5    MM  17.2   MM   MM    MM
2021 08 08 06 45 190  6.0  8.0    MM    MM    MM  MM     MM  23.9    MM  17.7   MM   MM    MM
2021 08 08 06 15 200  5.0  6.0    MM    MM    MM  MM     MM  23.8    MM  20.1   MM   MM    MM
2021 08 08 05 45 190  3.0  4.0    MM    MM    MM  MM     MM  23.5    MM  20.8   MM   MM    MM
2021 08 08 05 15 180  2.0  2.0    MM    MM    MM  MM     MM  23.6    MM  21.0   MM   MM    MM
2021 08 08 04 45 210  1.0  2.0    MM    MM    MM  MM     MM  23.8    MM  20.9   MM   MM    MM
2021 08 08 04 00 200  4.0  4.0    MM    MM    MM  MM     MM  24.0    MM  20.9   MM   MM    MM
2021 08 08 02 45 200  5.0  6.0    MM    MM    MM  MM     MM  24.2    MM  20.6   MM   MM    MM
2021 08 08 02 30 210  5.0  6.0    MM    MM    MM  MM     MM  24.2    MM  20.6   MM   MM    MM
2021 08 08 02 15 200  5.0  6.0    MM    MM    MM  MM     MM  24.2    MM  20.5   MM   MM    MM
2021 08 08 01 15 190  4.0  5.0    MM    MM    MM  MM     MM  24.2    MM  19.5   MM   MM    MM
2021 08 08 01 00 200  3.0  4.0    MM    MM    MM  MM     MM  24.3    MM  19.4   MM   MM    MM
2021 08 08 00 45 200  4.0  5.0    MM    MM    MM  MM     MM  24.3    MM  19.4   MM   MM    MM
2021 08 07 23 45 200  6.0  8.0    MM    MM    MM  MM     MM  24.7    MM  18.6   MM   MM    MM
2021 08 07 23 15 190  7.0 10.0    MM    MM    MM  MM     MM  25.0    MM  19.1   MM   MM    MM
2021 08 07 22 30 190  6.0  9.0    MM    MM    MM  MM     MM  25.8    MM  17.6   MM   MM    MM
2021 08 07 22 15 190  6.0  8.0    MM    MM    MM  MM     MM  26.1    MM  17.1   MM   MM    MM
2021 08 07 21 45 190  6.0  8.0    MM    MM    MM  MM     MM  26.6    MM  16.7   MM   MM    MM
2021 08 07 21 00 180  7.0  8.0    MM    MM    MM  MM     MM  27.1    MM  17.5   MM   MM    MM
2021 08 07 20 45 180  6.0  7.0    MM    MM    MM  MM     MM  27.3    MM  18.5   MM   MM    MM
2021 08 07 20 15 200  5.0  7.0    MM    MM    MM  MM     MM  27.5    MM  19.0   MM   MM    MM
2021 08 07 19 45 210  5.0  7.0    MM    MM    MM  MM     MM  27.9    MM  18.6   MM   MM    MM
2021 08 07 19 00 210  5.0  7.0    MM    MM    MM  MM     MM  28.2    MM  17.9   MM   MM    MM
2021 08 07 18 45 200  5.0  7.0    MM    MM    MM  MM     MM  27.8    MM  18.4   MM   MM    MM
2021 08 07 18 00 210  3.0  4.0    MM    MM    MM  MM     MM  27.1    MM  20.5   MM   MM    MM
2021 08 07 17 30 240  3.0  4.0    MM    MM    MM  MM     MM  27.2    MM  19.0   MM   MM    MM
2021 08 07 17 15 230  3.0  3.0    MM    MM    MM  MM     MM  27.4    MM  18.6   MM   MM    MM
2021 08 07 16 45 230  2.0  2.0    MM    MM    MM  MM     MM  27.2    MM  18.4   MM   MM    MM
2021 08 07 15 45 220  1.0  2.0    MM    MM    MM  MM     MM  26.7    MM  19.0   MM   MM    MM
2021 08 07 15 15 240  1.0  1.0    MM    MM    MM  MM     MM  26.8    MM  19.6   MM   MM    MM
2021 08 07 14 45 280  2.0  3.0    MM    MM    MM  MM     MM  25.2    MM  18.9   MM   MM    MM
2021 08 07 14 00 240  2.0  2.0    MM    MM    MM  MM     MM  24.3    MM  20.0   MM   MM    MM
2021 08 07 13 45 260  2.0  2.0    MM    MM    MM  MM     MM  23.9    MM  20.0   MM   MM    MM
2021 08 07 13 15 240  3.0  3.0    MM    MM    MM  MM     MM  23.7    MM  19.4   MM   MM    MM
2021 08 07 12 45 240  2.0  3.0    MM    MM    MM  MM     MM  23.7    MM  19.1   MM   MM    MM
2021 08 07 12 15 250  2.0  2.0    MM    MM    MM  MM     MM  23.5    MM  19.5   MM   MM    MM
2021 08 07 11 45 230  2.0  2.0    MM    MM    MM  MM     MM  23.1    MM  18.8   MM   MM    MM
2021 08 07 11 15 200  2.0  3.0    MM    MM    MM  MM     MM  23.0    MM  18.8   MM   MM    MM
2021 08 07 10 45 200  3.0  4.0    MM    MM    MM  MM     MM  23.1    MM  18.5   MM   MM    MM
2021 08 07 10 15 210  3.0  4.0    MM    MM    MM  MM     MM  23.0    MM  18.4   MM   MM    MM
2021 08 07 09 45 200  3.0  4.0    MM    MM    MM  MM     MM  22.9    MM  18.3   MM   MM    MM
2021 08 07 09 15 200  3.0  4.0    MM    MM    MM  MM     MM  23.2    MM  18.1   MM   MM    MM
2021 08 07 08 45 200  4.0  4.0    MM    MM    MM  MM     MM  23.3    MM  18.0   MM   MM    MM
2021 08 07 08 15 210  3.0  4.0    MM    MM    MM  MM     MM  23.3    MM  18.2   MM   MM    MM
2021 08 07 07 45 210  3.0  4.0    MM    MM    MM  MM     MM  23.3    MM  17.9   MM   MM    MM
2021 08 07 07 15 210  4.0  5.0    MM    MM    MM  MM     MM  23.4    MM  17.8   MM   MM    MM
2021 08 07 06 45 200  4.0  5.0    MM    MM    MM  MM     MM  23.4    MM  17.8   MM   MM    MM
2021 08 07 06 15 200  4.0  4.0    MM    MM    MM  MM     MM  23.6    MM  18.0   MM   MM    MM
2021 08 07 05 45 200  4.0  5.0    MM    MM    MM  MM     MM  23.8    MM  17.7   MM   MM    MM
2021 08 07 05 15 200  5.0  6.0    MM    MM    MM  MM     MM  24.1    MM  17.8   MM   MM    MM
2021 08 07 04 45 200  5.0  6.0    MM    MM    MM  MM     MM  23.9    MM  18.3   MM   MM    MM
2021 08 07 04 15 190  4.0  6.0    MM    MM    MM  MM     MM  23.8    MM  19.0   MM   MM    MM
2021 08 07 03 45 180  4.0  6.0    MM    MM    MM  MM     MM  23.7    MM  19.2   MM   MM    MM
2021 08 07 03 15 190  4.0  5.0    MM    MM    MM  MM     MM  23.9    MM  19.1   MM   MM    MM
2021 08 07 02 45 200  5.0  7.0    MM    MM    MM  MM     MM  24.2    MM  18.6   MM   MM    MM
2021 08 07 02 00 190  6.0  9.0    MM    MM    MM  MM     MM  24.7    MM  17.8   MM   MM    MM
2021 08 07 01 45 190  6.0  9.0    MM    MM    MM  MM     MM  24.8    MM  17.7   MM   MM    MM
2021 08 07 01 15 180  5.0  7.0    MM    MM    MM  MM     MM  24.9    MM  17.7   MM   MM    MM
2021 08 07 00 45 190  3.0  4.0    MM    MM    MM  MM     MM  25.3    MM  17.2   MM   MM    MM
2021 08 07 00 00 190  2.0  4.0    MM    MM    MM  MM     MM  26.0    MM  17.5   MM   MM    MM
2021 08 06 23 45 200  2.0  5.0    MM    MM    MM  MM     MM  26.3    MM  17.6   MM   MM    MM
2021 08 06 23 15 180  3.0  3.0    MM    MM    MM  MM     MM  26.7    MM  18.1   MM   MM    MM
2021 08 06 22 30 180  4.0  5.0    MM    MM    MM  MM     MM  27.0    MM  18.3   MM   MM    MM
2021 08 06 22 15 190  5.0  6.0    MM    MM    MM  MM     MM  27.1    MM  18.5   MM   MM    MM
2021 08 06 21 45 180  4.0  5.0    MM    MM    MM  MM     MM  27.1    MM  20.3   MM   MM    MM
2021 08 06 21 00 160  2.0  5.0    MM    MM    MM  MM     MM  27.7    MM  20.6   MM   MM    MM
2021 08 06 20 30  80  2.0  2.0    MM    MM    MM  MM     MM  26.5    MM  21.7   MM   MM    MM
2021 08 06 20 15  80  3.0  4.0    MM    MM    MM  MM     MM  26.3    MM  21.3   MM   MM    MM
2021 08 06 19 45  90  3.0  4.0    MM    MM    MM  MM     MM  25.8    MM  21.0   MM   MM    MM
2021 08 06 19 15  90  3.0  4.0    MM    MM    MM  MM     MM  25.6    MM  20.7   MM   MM    MM
2021 08 06 18 00  90  3.0  4.0    MM    MM    MM  MM     MM  25.1    MM  21.1   MM   MM    MM
2021 08 06 17 15  90  3.0  3.0    MM    MM    MM  MM     MM  25.3    MM  20.5   MM   MM    MM
2021 08 06 17 00  80  2.0  2.0    MM    MM    MM  MM     MM  25.5    MM  19.4   MM   MM    MM
2021 08 06 16 45  70  2.0  2.0    MM    MM    MM  MM     MM  25.6    MM  19.2   MM   MM    MM
2021 08 06 16 00 360  1.0  1.0    MM    MM    MM  MM     MM  25.8    MM  19.4   MM   MM    MM
2021 08 06 15 45  MM  0.0  1.0    MM    MM    MM  MM     MM  25.3    MM  19.5   MM   MM    MM
2021 08 06 15 15  40  1.0  2.0    MM    MM    MM  MM     MM  23.9    MM  19.6   MM   MM    MM
2021 08 06 14 30  MM  0.0  1.0    MM    MM    MM  MM     MM  25.2    MM  19.7   MM   MM    MM
2021 08 06 14 15  MM  0.0  0.0    MM    MM    MM  MM     MM  24.6    MM  19.9   MM   MM    MM
2021 08 06 13 30 140  1.0  1.0    MM    MM    MM  MM     MM  23.7    MM  19.8   MM   MM    MM
2021 08 06 13 15  MM  0.0  1.0    MM    MM    MM  MM     MM  24.7    MM  19.9   MM   MM    MM
2021 08 06 12 45  MM  0.0  0.0    MM    MM    MM  MM     MM  23.5    MM  19.8   MM   MM    MM
2021 08 06 11 45 350  1.0  2.0    MM    MM    MM  MM     MM  21.2    MM  19.6   MM   MM    MM
2021 08 06 11 15  MM  0.0  1.0    MM    MM    MM  MM     MM  21.1    MM  19.8   MM   MM    MM
2021 08 06 10 45 350  1.0  1.0    MM    MM    MM  MM     MM  20.7    MM  19.6   MM   MM    MM
2021 08 06 10 15 350  1.0  2.0    MM    MM    MM  MM     MM  20.6    MM  19.5   MM   MM    MM
2021 08 06 09 30 280  1.0  2.0    MM    MM    MM  MM     MM  21.2    MM  19.6   MM   MM    MM
2021 08 06 09 15  MM  0.0  0.0    MM    MM    MM  MM     MM  21.1    MM  19.4   MM   MM    MM
2021 08 06 08 45 130  1.0  1.0    MM    MM    MM  MM     MM  21.2    MM  19.5   MM   MM    MM
2021 08 06 08 15 140  1.0  2.0    MM    MM    MM  MM     MM  21.3    MM  19.5   MM   MM    MM
2021 08 06 07 45 180  1.0  2.0    MM    MM    MM  MM     MM  21.7    MM  19.5   MM   MM    MM
2021 08 06 07 15 240  2.0  2.0    MM    MM    MM  MM     MM  21.8    MM  19.4   MM   MM    MM
2021 08 06 06 45 230  3.0  3.0    MM    MM    MM  MM     MM  21.9    MM  19.6   MM   MM    MM
2021 08 06 06 15 210  2.0  3.0    MM    MM    MM  MM     MM  21.8    MM  19.6   MM   MM    MM
2021 08 06 05 45 200  3.0  4.0    MM    MM    MM  MM     MM  21.9    MM  19.7   MM   MM    MM
2021 08 06 05 15 220  3.0  4.0    MM    MM    MM  MM     MM  22.0    MM  19.9   MM   MM    MM
2021 08 06 04 45 230  2.0  3.0    MM    MM    MM  MM     MM  21.9    MM  19.8   MM   MM    MM
2021 08 06 04 15 200  3.0  4.0    MM    MM    MM  MM     MM  21.8    MM  19.8   MM   MM    MM
2021 08 06 03 45 210  5.0  6.0    MM    MM    MM  MM     MM  21.8    MM  19.8   MM   MM    MM
2021 08 06 02 45 200  4.0  5.0    MM    MM    MM  MM     MM  21.9    MM  19.6   MM   MM    MM
2021 08 06 02 15 200  4.0  5.0    MM    MM    MM  MM     MM  21.9    MM  19.6   MM   MM    MM
2021 08 06 01 45 200  4.0  5.0    MM    MM    MM  MM     MM  22.0    MM  19.4   MM   MM    MM
2021 08 06 01 15 180  4.0  4.0    MM    MM    MM  MM     MM  22.3    MM  19.3   MM   MM    MM
2021 08 06 00 45 180  4.0  5.0    MM    MM    MM  MM     MM  22.8    MM  19.4   MM   MM    MM
2021 08 06 00 00  70  2.0  3.0    MM    MM    MM  MM     MM  22.9    MM  20.2   MM   MM    MM
2021 08 05 23 30 100  3.0  4.0    MM    MM    MM  MM     MM  23.5    MM  20.0   MM   MM    MM
2021 08 05 23 15 100  3.0  5.0    MM    MM    MM  MM     MM  23.6    MM  19.7   MM   MM    MM
2021 08 05 22 45 100  5.0  6.0    MM    MM    MM  MM     MM  23.4    MM  19.6   MM   MM    MM
2021 08 05 22 15  80  4.0  5.0    MM    MM    MM  MM     MM  23.7    MM  19.2   MM   MM    MM
2021 08 05 21 45  70  2.0  2.0    MM    MM    MM  MM     MM  23.9    MM  18.8   MM   MM    MM
2021 08 05 21 00 130  2.0  3.0    MM    MM    MM  MM     MM  23.7    MM  18.1   MM   MM    MM
2021 08 05 20 45 150  2.0  3.0    MM    MM    MM  MM     MM  23.9    MM  18.1   MM   MM    MM
2021 08 05 20 00 150  2.0  3.0    MM    MM    MM  MM     MM  23.2    MM  17.7   MM   MM    MM
2021 08 05 19 45 140  2.0  3.0    MM    MM    MM  MM     MM  23.0    MM  17.7   MM   MM    MM
2021 08 05 19 15 140  2.0  3.0    MM    MM    MM  MM     MM  23.2    MM  17.7   MM   MM    MM
2021 08 05 18 45 140  3.0  4.0    MM    MM    MM  MM     MM  22.4    MM  17.7   MM   MM    MM
2021 08 05 18 15 170  3.0  3.0    MM    MM    MM  MM     MM  22.1    MM  18.0   MM   MM    MM
2021 08 05 17 30 210  1.0  2.0    MM    MM    MM  MM     MM  22.8    MM  17.7   MM   MM    MM
2021 08 05 17 00  90  1.0  2.0    MM    MM    MM  MM     MM  21.6    MM  17.8   MM   MM    MM
2021 08 05 16 30  70  2.0  3.0    MM    MM    MM  MM     MM  21.6    MM  17.6   MM   MM    MM
2021 08 05 16 00  20  3.0  4.0    MM    MM    MM  MM     MM  21.6    MM  17.5   MM   MM    MM
2021 08 05 15 45  10  3.0  5.0    MM    MM    MM  MM     MM  21.6    MM  17.5   MM   MM    MM
2021 08 05 15 00  10  4.0  6.0    MM    MM    MM  MM     MM  21.2    MM  17.2   MM   MM    MM
2021 08 05 14 30 360  4.0  6.0    MM    MM    MM  MM     MM  21.3    MM  17.0   MM   MM    MM
2021 08 05 14 15  10  4.0  7.0    MM    MM    MM  MM     MM  21.0    MM  16.9   MM   MM    MM
2021 08 05 13 45  10  4.0  6.0    MM    MM    MM  MM     MM  21.1    MM  17.0   MM   MM    MM
2021 08 05 13 00  10  4.0  5.0    MM    MM    MM  MM     MM  20.6    MM  16.9   MM   MM    MM
2021 08 05 12 45  10  4.0  7.0    MM    MM    MM  MM     MM  20.4    MM  16.9   MM   MM    MM
2021 08 05 12 00 360  5.0  6.0    MM    MM    MM  MM     MM  20.0    MM  17.0   MM   MM    MM
2021 08 05 11 45 360  5.0  6.0    MM    MM    MM  MM     MM  20.0    MM  17.0   MM   MM    MM
2021 08 05 11 00  10  4.0  5.0    MM    MM    MM  MM     MM  19.8    MM  16.9   MM   MM    MM
2021 08 05 10 45  30  4.0  5.0    MM    MM    MM  MM     MM  19.7    MM  16.9   MM   MM    MM
2021 08 05 10 15 360  4.0  6.0    MM    MM    MM  MM     MM  19.9    MM  16.9   MM   MM    MM
2021 08 05 09 45  10  4.0  5.0    MM    MM    MM  MM     MM  19.8    MM  16.9   MM   MM    MM
2021 08 05 09 15  10  4.0  5.0    MM    MM    MM  MM     MM  19.8    MM  16.9   MM   MM    MM
2021 08 05 08 45  10  4.0  5.0    MM    MM    MM  MM     MM  19.8    MM  16.9   MM   MM    MM
2021 08 05 08 15  10  4.0  5.0    MM    MM    MM  MM     MM  19.8    MM  16.8   MM   MM    MM
2021 08 05 07 45  10  4.0  5.0    MM    MM    MM  MM     MM  19.9    MM  16.9   MM   MM    MM
2021 08 05 07 15  10  4.0  5.0    MM    MM    MM  MM     MM  19.9    MM  17.2   MM   MM    MM
2021 08 05 06 45 360  4.0  6.0    MM    MM    MM  MM     MM  20.0    MM  17.5   MM   MM    MM
2021 08 05 06 15  50  5.0  8.0    MM    MM    MM  MM     MM  20.3    MM  17.7   MM   MM    MM
2021 08 05 05 45  70  6.0  8.0    MM    MM    MM  MM     MM  20.4    MM  17.9   MM   MM    MM
2021 08 05 05 15  80  6.0  8.0    MM    MM    MM  MM     MM  20.4    MM  17.6   MM   MM    MM
2021 08 05 04 45  30  4.0  6.0    MM    MM    MM  MM     MM  20.4    MM  17.3   MM   MM    MM
2021 08 05 04 15  40  5.0  8.0    MM    MM    MM  MM     MM  20.6    MM  17.6   MM   MM    MM
2021 08 05 03 45  80  7.0  9.0    MM    MM    MM  MM     MM  20.6    MM  17.4   MM   MM    MM
2021 08 05 03 15  70  7.0  9.0    MM    MM    MM  MM     MM  20.6    MM  17.5   MM   MM    MM
2021 08 05 02 45  80  7.0  9.0    MM    MM    MM  MM     MM  20.6    MM  17.7   MM   MM    MM
2021 08 05 02 15  80  7.0 10.0    MM    MM    MM  MM     MM  20.7    MM  17.8   MM   MM    MM
2021 08 05 01 30  90  8.0 10.0    MM    MM    MM  MM     MM  20.8    MM  17.8   MM   MM    MM
2021 08 05 01 15  90  8.0 11.0    MM    MM    MM  MM     MM  20.9    MM  17.8   MM   MM    MM
2021 08 05 00 45  90  8.0 10.0    MM    MM    MM  MM     MM  20.9    MM  17.9   MM   MM    MM
2021 08 05 00 15  90  7.0  9.0    MM    MM    MM  MM     MM  21.4    MM  16.5   MM   MM    MM
2021 08 04 23 30  90  6.0  8.0    MM    MM    MM  MM     MM  21.5    MM  15.9   MM   MM    MM
2021 08 04 23 15 100  6.0  8.0    MM    MM    MM  MM     MM  21.5    MM  16.5   MM   MM    MM
2021 08 04 22 45  90  6.0  7.0    MM    MM    MM  MM     MM  21.8    MM  15.9   MM   MM    MM
2021 08 04 21 45  80  5.0  6.0    MM    MM    MM  MM     MM  22.2    MM  16.9   MM   MM    MM
2021 08 04 21 00  80  4.0  6.0    MM    MM    MM  MM     MM  22.4    MM  17.3   MM   MM    MM
2021 08 04 20 30  70  6.0  8.0    MM    MM    MM  MM     MM  22.3    MM  17.5   MM   MM    MM
2021 08 04 20 15  70  6.0  8.0    MM    MM    MM  MM     MM  22.1    MM  17.6   MM   MM    MM
2021 08 04 19 30  60  6.0  9.0    MM    MM    MM  MM     MM  21.8    MM  17.8   MM   MM    MM
2021 08 04 19 00  60  5.0  6.0    MM    MM    MM  MM     MM  21.9    MM  17.3   MM   MM    MM
2021 08 04 18 45  60  4.0  6.0    MM    MM    MM  MM     MM  21.9    MM  17.2   MM   MM    MM
2021 08 04 18 00  80  4.0  5.0    MM    MM    MM  MM     MM  21.9    MM  17.2   MM   MM    MM
2021 08 04 17 30  90  4.0  5.0    MM    MM    MM  MM     MM  21.6    MM  17.3   MM   MM    MM
2021 08 04 17 00  80  3.0  4.0    MM    MM    MM  MM     MM  21.5    MM  17.9   MM   MM    MM
2021 08 04 16 45  80  3.0  4.0    MM    MM    MM  MM     MM  21.4    MM  17.9   MM   MM    MM
2021 08 04 16 00  70  3.0  4.0    MM    MM    MM  MM     MM  21.4    MM  16.6   MM   MM    MM
2021 08 04 15 45  60  3.0  4.0    MM    MM    MM  MM     MM  21.3    MM  16.9   MM   MM    MM
2021 08 04 14 30  50  3.0  4.0    MM    MM    MM  MM     MM  21.0    MM  16.8   MM   MM    MM
2021 08 04 14 00  60  2.0  3.0    MM    MM    MM  MM     MM  20.7    MM  17.0   MM   MM    MM
2021 08 04 13 45  50  2.0  3.0    MM    MM    MM  MM     MM  20.8    MM  17.1   MM   MM    MM
2021 08 04 13 15  40  3.0  3.0    MM    MM    MM  MM     MM  20.8    MM  17.5   MM   MM    MM
2021 08 04 12 45  90  1.0  2.0    MM    MM    MM  MM     MM  21.0    MM  18.0   MM   MM    MM
2021 08 04 12 15 140  1.0  2.0    MM    MM    MM  MM     MM  20.8    MM  17.9   MM   MM    MM
2021 08 04 11 45 140  2.0  3.0    MM    MM    MM  MM     MM  20.9    MM  18.0   MM   MM    MM
2021 08 04 11 15  70  2.0  2.0    MM    MM    MM  MM     MM  20.6    MM  17.0   MM   MM    MM
2021 08 04 10 45  30  2.0  2.0    MM    MM    MM  MM     MM  20.4    MM  17.2   MM   MM    MM
2021 08 04 10 15  MM  0.0  1.0    MM    MM    MM  MM     MM  20.5    MM  17.0   MM   MM    MM
2021 08 04 09 45  MM  0.0  1.0    MM    MM    MM  MM     MM  20.5    MM  16.9   MM   MM    MM
2021 08 04 09 15 290  1.0  2.0    MM    MM    MM  MM     MM  20.7    MM  17.1   MM   MM    MM
2021 08 04 08 45 280  2.0  3.0    MM    MM    MM  MM     MM  20.9    MM  16.6   MM   MM    MM
2021 08 04 08 15 280  1.0  1.0    MM    MM    MM  MM     MM  20.9    MM  16.1   MM   MM    MM
2021 08 04 07 45  MM  0.0  1.0    MM    MM    MM  MM     MM  21.0    MM  15.6   MM   MM    MM
2021 08 04 07 15  MM  0.0  1.0    MM    MM    MM  MM     MM  20.7    MM  16.3   MM   MM    MM
2021 08 04 06 45 360  2.0  2.0    MM    MM    MM  MM     MM  20.5    MM  16.9   MM   MM    MM
2021 08 04 06 15 330  2.0  2.0    MM    MM    MM  MM     MM  20.9    MM  16.7   MM   MM    MM
2021 08 04 05 45 330  3.0  3.0    MM    MM    MM  MM     MM  20.7    MM  16.8   MM   MM    MM
2021 08 04 05 15 330  2.0  2.0    MM    MM    MM  MM     MM  20.8    MM  17.4   MM   MM    MM
2021 08 04 04 45 340  1.0  2.0    MM    MM    MM  MM     MM  21.1    MM  17.8   MM   MM    MM
2021 08 04 04 15 350  2.0  2.0    MM    MM    MM  MM     MM  21.2    MM  18.0   MM   MM    MM
2021 08 04 03 45 320  2.0  2.0    MM    MM    MM  MM     MM  21.7    MM  17.5   MM   MM    MM
2021 08 04 03 15 220  2.0  2.0    MM    MM    MM  MM     MM  22.2    MM  15.9   MM   MM    MM
2021 08 04 02 45 230  2.0  2.0    MM    MM    MM  MM     MM  22.2    MM  15.8   MM   MM    MM
2021 08 04 02 15 200  2.0  2.0    MM    MM    MM  MM     MM  22.2    MM  16.0   MM   MM    MM
2021 08 04 01 30 180  2.0  3.0    MM    MM    MM  MM     MM  22.5    MM  16.0   MM   MM    MM
2021 08 04 01 15 190  2.0  3.0    MM    MM    MM  MM     MM  22.4    MM  16.5   MM   MM    MM
2021 08 04 00 30 180  2.0  3.0    MM    MM    MM  MM     MM  23.0    MM  15.8   MM   MM    MM
2021 08 04 00 15 160  2.0  2.0    MM    MM    MM  MM     MM  23.3    MM  14.3   MM   MM    MM
