#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2021 08 20 08 10 150  2.0  2.0   0.1    MM    MM 267 1017.9  20.9  22.6    MM   MM   MM    MM
2021 08 20 08 00 150  2.0  2.0   0.1    MM    MM 280 1017.9  20.8  22.6    MM   MM +0.0    MM
2021 08 20 07 50 150  1.0  2.0   0.1    MM    MM 272 1017.9  20.8  22.6    MM   MM   MM    MM
2021 08 20 07 40 150  1.0  2.0   0.1    MM    MM 266 1017.9  20.9  22.6    MM   MM   MM    MM
2021 08 20 07 30 110  1.0  2.0   0.1    MM    MM  93 1017.9  21.0  22.6    MM   MM   MM    MM
2021 08 20 07 20 110  2.0  3.0   0.1    MM    MM 268 1017.9  21.1  22.6    MM   MM   MM    MM
2021 08 20 07 10 140  1.0  2.0   0.1    MM    MM 268 1017.9  21.4  22.6    MM   MM   MM    MM
2021 08 20 07 00 150  1.0  2.0   0.1    MM    MM 263 1017.9  21.3  22.6    MM   MM -0.3    MM
2021 08 20 06 50 100  1.0  2.0   0.1    MM    MM 263 1017.9  21.3  22.6    MM   MM   MM    MM
2021 08 20 06 40  20  2.0  2.0   0.1    MM    MM 289 1017.9  21.3  22.6    MM   MM   MM    MM
2021 08 20 06 30 360  1.0  2.0   0.1    MM    MM 277 1017.7  21.6  22.6    MM   MM   MM    MM
2021 08 20 06 20 300  1.0  1.0   0.1    MM    MM  91 1017.7  21.6  22.5    MM   MM   MM    MM
2021 08 20 06 10 220  1.0  2.0   0.1    MM    MM 269 1017.7  21.5  22.5    MM   MM   MM    MM
2021 08 20 06 00 200  2.0  3.0   0.1    MM    MM 274 1017.9  21.1  22.5    MM   MM -0.5    MM
2021 08 20 05 50 180  2.0  3.0   0.1    MM    MM 267 1017.9  20.8  22.5    MM   MM   MM    MM
2021 08 20 05 40 170  2.0  3.0   0.1    MM    MM 273 1017.9  20.9  22.5    MM   MM   MM    MM
2021 08 20 05 30 180  2.0  3.0   0.1    MM    MM 272 1017.9  21.0  22.5    MM   MM   MM    MM
2021 08 20 05 20 200  1.0  2.0   0.1    MM    MM 272 1017.9  21.2  22.5    MM   MM   MM    MM
2021 08 20 05 10 170  1.0  2.0   0.1    MM    MM 277 1017.9  21.5  22.5    MM   MM   MM    MM
2021 08 20 05 00 140  1.0  2.0   0.1    MM    MM 256 1018.0  21.7  22.5    MM   MM -0.5    MM
2021 08 20 04 50 140  2.0  3.0   0.1    MM    MM 256 1018.0  21.8  22.5    MM   MM   MM    MM
2021 08 20 04 40 150  2.0  3.0   0.1    MM    MM 264 1018.0  21.8  22.5    MM   MM   MM    MM
2021 08 20 04 30 140  2.0  3.0   0.1    MM    MM 258 1018.0  21.7  22.5    MM   MM   MM    MM
2021 08 20 04 20 130  2.0  3.0   0.1    MM    MM 276 1018.1  21.7  22.5    MM   MM   MM    MM
2021 08 20 04 10 150  2.0  2.0   0.1    MM    MM 277 1018.3  21.7  22.5    MM   MM   MM    MM
2021 08 20 04 00 150  2.0  2.0   0.1    MM    MM 263 1018.2  21.7  22.5    MM   MM +0.0    MM
2021 08 20 03 50 170  2.0  3.0   0.1    MM    MM 284 1018.1  21.7  22.5    MM   MM   MM    MM
2021 08 20 03 40 170  2.0  3.0   0.1    MM    MM 295 1018.1  21.8  22.5    MM   MM   MM    MM
2021 08 20 03 30 170  1.0  2.0   0.1    MM    MM 274 1018.3  21.7  22.6    MM   MM   MM    MM
2021 08 20 03 20 180  1.0  2.0   0.1    MM    MM 297 1018.4  21.6  22.6    MM   MM   MM    MM
2021 08 20 03 10 190  1.0  2.0   0.2    MM    MM 281 1018.4  21.9  22.6    MM   MM   MM    MM
2021 08 20 03 00 210  1.0  1.0   0.2    MM    MM 270 1018.4  22.0  22.6    MM   MM -0.0    MM
2021 08 20 02 50 200  1.0  2.0   0.2    MM    MM 279 1018.5  22.1  22.6    MM   MM   MM    MM
2021 08 20 02 40 180  1.0  2.0   0.2    MM    MM 283 1018.5  22.3  22.6    MM   MM   MM    MM
2021 08 20 02 30 180  1.0  2.0   0.2    MM    MM 201 1018.5  22.4  22.6    MM   MM   MM    MM
2021 08 20 02 20 150  1.0  2.0   0.2    MM    MM 267 1018.5  22.4  22.6    MM   MM   MM    MM
2021 08 20 02 10 150  1.0  2.0   0.2    MM    MM 269 1018.5  22.4  22.6    MM   MM   MM    MM
2021 08 20 02 00 180  2.0  2.0   0.2    MM    MM 286 1018.4  22.5  22.6    MM   MM -0.0    MM
2021 08 20 01 50 180  1.0  2.0   0.2    MM    MM 298 1018.4  22.4  22.6    MM   MM   MM    MM
2021 08 20 01 40  MM  0.0  1.0   0.2    MM    MM 289 1018.5  22.5  22.6    MM   MM   MM    MM
2021 08 20 01 30  MM  0.0  1.0   0.2    MM    MM 281 1018.3  22.6  22.6    MM   MM   MM    MM
2021 08 20 01 20  MM  0.0  1.0   0.2    MM    MM 284 1018.2  22.6  22.6    MM   MM   MM    MM
2021 08 20 01 10  MM  0.0  1.0   0.2    MM    MM 261 1018.2  22.7  22.6    MM   MM   MM    MM
2021 08 20 01 00  20  1.0  2.0   0.2    MM    MM 267 1018.1  22.7  22.7    MM   MM -0.4    MM
2021 08 20 00 50 350  2.0  2.0   0.2    MM    MM 270 1018.2  22.7  22.7    MM   MM   MM    MM
2021 08 20 00 40 340  2.0  2.0   0.2    MM    MM 279 1018.3  22.7  22.7    MM   MM   MM    MM
2021 08 20 00 30 320  2.0  2.0   0.2    MM    MM 278 1018.3  22.9  22.7    MM   MM   MM    MM
2021 08 20 00 20 330  1.0  2.0   0.2    MM    MM 264 1018.2  23.0  22.7    MM   MM   MM    MM
2021 08 20 00 10 320  2.0  2.0   0.2    MM    MM 266 1018.3  23.2  22.8    MM   MM   MM    MM
2021 08 20 00 00 330  1.0  2.0   0.2    MM    MM 278 1018.4  23.3  22.8    MM   MM -0.5    MM
2021 08 19 23 50 340  1.0  2.0   0.2    MM    MM 284 1018.4  23.4  22.9    MM   MM   MM    MM
2021 08 19 23 40 330  2.0  2.0   0.2    MM    MM 272 1018.5  23.4  22.9    MM   MM   MM    MM
2021 08 19 23 30 330  2.0  2.0   0.2    MM    MM 235 1018.5  23.4  22.9    MM   MM   MM    MM
2021 08 19 23 20 340  2.0  3.0   0.2    MM    MM 267 1018.5  23.4  22.9    MM   MM   MM    MM
2021 08 19 23 10 340  3.0  4.0   0.2    MM    MM 271 1018.5  23.4  22.9    MM   MM   MM    MM
2021 08 19 23 00 340  3.0  4.0   0.2    MM    MM 266 1018.5  23.4  22.9    MM   MM -0.8    MM
2021 08 19 22 50 330  3.0  4.0   0.3    MM    MM 271 1018.5  23.4  22.9    MM   MM   MM    MM
2021 08 19 22 40 320  3.0  3.0   0.2    MM    MM 258 1018.5  23.4  22.9    MM   MM   MM    MM
2021 08 19 22 30 320  2.0  3.0   0.3     2    MM 259 1018.5  23.4  22.9    MM   MM   MM    MM
2021 08 19 22 20 320  3.0  3.0   0.2    MM    MM 282 1018.5  23.3  22.9    MM   MM   MM    MM
2021 08 19 22 10 310  3.0  4.0   0.3     2    MM 274 1018.6  23.3  23.0    MM   MM   MM    MM
2021 08 19 22 00 300  3.0  4.0   0.3     2    MM 265 1018.5  23.4  22.9    MM   MM -1.4    MM
2021 08 19 21 50 290  3.0  3.0   0.3     2    MM 269 1018.5  23.3  22.9    MM   MM   MM    MM
2021 08 19 21 40 300  3.0  4.0   0.3     2    MM 255 1018.7  23.3  22.9    MM   MM   MM    MM
2021 08 19 21 30 300  3.0  4.0   0.2    MM    MM 267 1018.8  23.2  23.0    MM   MM   MM    MM
2021 08 19 21 20 300  4.0  4.0   0.2    MM    MM 277 1018.9  23.2  23.0    MM   MM   MM    MM
2021 08 19 21 10 310  4.0  5.0   0.3     2    MM 279 1019.0  23.1  23.0    MM   MM   MM    MM
2021 08 19 21 00 300  4.0  5.0   0.3    MM    MM 269 1018.9  23.2  23.0    MM   MM -1.3    MM
2021 08 19 20 50 290  3.0  4.0   0.3     2    MM 278 1018.9  23.2  23.1    MM   MM   MM    MM
2021 08 19 20 40 290  3.0  4.0   0.3     2    MM 251 1019.0  23.1  23.1    MM   MM   MM    MM
2021 08 19 20 30 290  3.0  4.0   0.3     2    MM 239 1019.1  23.1  23.0    MM   MM   MM    MM
2021 08 19 20 20 280  3.0  4.0   0.3     2    MM 262 1019.1  23.1  23.0    MM   MM   MM    MM
2021 08 19 20 10 280  3.0  4.0   0.3     2    MM 255 1019.2  23.1  23.0    MM   MM   MM    MM
2021 08 19 20 00 280  3.0  4.0   0.3     2    MM 274 1019.3  23.1  23.0    MM   MM -1.1    MM
2021 08 19 19 50 280  4.0  4.0   0.3    MM    MM 260 1019.4  23.1  23.0    MM   MM   MM    MM
2021 08 19 19 40 280  4.0  5.0   0.3    MM    MM 276 1019.5  23.1  23.0    MM   MM   MM    MM
2021 08 19 19 30 280  4.0  5.0   0.3     2    MM 300 1019.6  23.1  23.0    MM   MM   MM    MM
2021 08 19 19 20 280  4.0  5.0   0.3    MM    MM 261 1019.8  23.0  23.0    MM   MM   MM    MM
2021 08 19 19 10 280  4.0  5.0   0.3     6    MM 278 1019.8  23.0  23.0    MM   MM   MM    MM
2021 08 19 19 00 280  4.0  5.0   0.3     6    MM 240 1019.9  23.0  23.0    MM   MM -1.2    MM
2021 08 19 18 50 280  4.0  5.0   0.3    MM    MM 258 1020.0  23.0  23.0    MM   MM   MM    MM
2021 08 19 18 40 280  4.0  5.0   0.3     2    MM 270 1020.1  23.0  22.9    MM   MM   MM    MM
2021 08 19 18 30 290  4.0  5.0   0.3    MM    MM 271 1020.2  23.0  22.9    MM   MM   MM    MM
2021 08 19 18 20 290  4.0  5.0   0.3     2    MM 270 1020.2  23.0  22.9    MM   MM   MM    MM
2021 08 19 18 10 290  4.0  5.0   0.3     2    MM 258 1020.2  23.0  22.9    MM   MM   MM    MM
2021 08 19 18 00 290  4.0  5.0   0.3    MM    MM 263 1020.2  23.0  23.0    MM   MM -1.1    MM
2021 08 19 17 50 290  4.0  5.0   0.3    MM    MM 268 1020.2  23.0  23.0    MM   MM   MM    MM
2021 08 19 17 40 290  4.0  5.0   0.3     2    MM 260 1020.2  23.0  23.0    MM   MM   MM    MM
2021 08 19 17 30 280  4.0  5.0   0.2    MM    MM 261 1020.2  22.9  23.0    MM   MM   MM    MM
2021 08 19 17 20 280  4.0  5.0   0.2    MM    MM 265 1020.3  22.9  23.0    MM   MM   MM    MM
2021 08 19 17 10 270  4.0  5.0   0.2    MM    MM 274 1020.3  23.0  23.0    MM   MM   MM    MM
2021 08 19 17 00 270  4.0  4.0   0.1    MM    MM 238 1020.4  23.0  23.0    MM   MM -0.6    MM
2021 08 19 16 50 270  4.0  5.0   0.1    MM    MM  63 1020.6  23.0  23.0    MM   MM   MM    MM
2021 08 19 16 40 280  3.0  4.0   0.1    MM    MM 180 1020.6  23.1  22.9    MM   MM   MM    MM
2021 08 19 16 30 270  3.0  4.0   0.1    MM    MM 280 1020.8  23.1  22.8    MM   MM   MM    MM
2021 08 19 16 20 290  3.0  4.0   0.1    MM    MM 305 1020.9  22.7  22.8    MM   MM   MM    MM
2021 08 19 16 10 290  2.0  3.0   0.1    MM    MM  96 1021.0  22.6  22.8    MM   MM   MM    MM
2021 08 19 16 00 300  2.0  3.0   0.1    MM    MM 181 1021.2  22.5  22.7    MM   MM +0.3    MM
2021 08 19 15 50 320  1.0  2.0   0.1    MM    MM 219 1021.2  22.5  22.8    MM   MM   MM    MM
2021 08 19 15 40 340  1.0  1.0   0.1    MM    MM 224 1021.2  22.5  22.8    MM   MM   MM    MM
2021 08 19 15 30 360  1.0  1.0   0.1    MM    MM  16 1021.2  22.3  22.7    MM   MM   MM    MM
2021 08 19 15 20 360  1.0  1.0   0.2    MM    MM  16 1021.3  22.2  22.7    MM   MM   MM    MM
2021 08 19 15 10 350  1.0  2.0   0.1    MM    MM 234 1021.3  22.1  22.6    MM   MM   MM    MM
2021 08 19 15 00  20  1.0  1.0   0.1    MM    MM 234 1021.3  21.9  22.5    MM   MM +0.6    MM
2021 08 19 14 50  40  1.0  2.0   0.1    MM    MM 234 1021.3  21.8  22.5    MM   MM   MM    MM
2021 08 19 14 40  70  2.0  2.0   0.1    MM    MM 252 1021.2  21.7  22.5    MM   MM   MM    MM
2021 08 19 14 30  70  2.0  2.0   0.1    MM    MM 132 1021.2  21.6  22.5    MM   MM   MM    MM
2021 08 19 14 20  70  1.0  2.0   0.1    MM    MM 268 1021.3  21.6  22.4    MM   MM   MM    MM
2021 08 19 14 10  90  1.0  2.0   0.1    MM    MM 235 1021.2  22.0  22.4    MM   MM   MM    MM
2021 08 19 14 00  90  1.0  2.0   0.1    MM    MM 235 1021.1  21.7  22.4    MM   MM +0.3    MM
2021 08 19 13 50 100  2.0  2.0   0.1    MM    MM  89 1020.9  21.5  22.4    MM   MM   MM    MM
2021 08 19 13 40 100  2.0  2.0   0.1    MM    MM  89 1020.9  21.6  22.4    MM   MM   MM    MM
2021 08 19 13 30 100  1.0  2.0   0.1    MM    MM 163 1020.9  21.5  22.4    MM   MM   MM    MM
2021 08 19 13 20  90  2.0  2.0   0.1    MM    MM 184 1020.8  21.1  22.3    MM   MM   MM    MM
2021 08 19 13 10 100  1.0  1.0   0.1    MM    MM 256 1020.9  21.3  22.3    MM   MM   MM    MM
2021 08 19 13 00 130  1.0  2.0   0.1    MM    MM 260 1020.9  21.2  22.3    MM   MM +0.0    MM
2021 08 19 12 50 140  2.0  2.0   0.1    MM    MM  MM 1020.9  20.8  22.3    MM   MM   MM    MM
2021 08 19 12 40 140  2.0  2.0   0.1    MM    MM  MM 1020.9  20.7  22.3    MM   MM   MM    MM
2021 08 19 12 30 150  1.0  2.0   0.1    MM    MM  MM 1021.0  20.8  22.3    MM   MM   MM    MM
2021 08 19 12 20 140  2.0  2.0   0.1    MM    MM 178 1020.9  20.7  22.3    MM   MM   MM    MM
2021 08 19 12 10 140  1.0  2.0   0.1    MM    MM 178 1020.9  20.8  22.3    MM   MM   MM    MM
2021 08 19 12 00 130  1.0  2.0   0.1    MM    MM 178 1020.7  20.7  22.3    MM   MM +0.3    MM
2021 08 19 11 50 130  1.0  2.0   0.1    MM    MM  MM 1020.6  20.5  22.3    MM   MM   MM    MM
2021 08 19 11 40 140  2.0  2.0   0.1    MM    MM  MM 1020.6  20.4  22.3    MM   MM   MM    MM
2021 08 19 11 30 150  2.0  3.0   0.1    MM    MM  MM 1020.7  20.4  22.3    MM   MM   MM    MM
2021 08 19 11 20 150  3.0  3.0   0.0    MM    MM  MM 1020.7  20.3  22.4    MM   MM   MM    MM
2021 08 19 11 10 150  3.0  3.0   0.0    MM    MM  MM 1020.8  20.2  22.4    MM   MM   MM    MM
2021 08 19 11 00 140  3.0  3.0   0.0    MM    MM  MM 1020.8  20.4  22.4    MM   MM +0.0    MM
2021 08 19 10 50 120  2.0  3.0   0.0    MM    MM  MM 1020.8  20.4  22.4    MM   MM   MM    MM
2021 08 19 10 40 100  3.0  3.0   0.0    MM    MM  MM 1020.7  20.4  22.4    MM   MM   MM    MM
2021 08 19 10 30 100  2.0  3.0   0.0    MM    MM  MM 1020.7  20.5  22.4    MM   MM   MM    MM
2021 08 19 10 20 120  2.0  2.0   0.0    MM    MM  MM 1020.8  20.5  22.4    MM   MM   MM    MM
2021 08 19 10 10 110  2.0  2.0   0.0    MM    MM  MM 1020.9  20.6  22.4    MM   MM   MM    MM
2021 08 19 10 00 110  2.0  2.0   0.1    MM    MM  MM 1020.9  20.6  22.4    MM   MM -0.0    MM
2021 08 19 09 50 110  2.0  2.0   0.0    MM    MM  MM 1020.9  20.6  22.5    MM   MM   MM    MM
2021 08 19 09 40  80  2.0  2.0   0.0    MM    MM  MM 1020.9  20.6  22.5    MM   MM   MM    MM
2021 08 19 09 30  60  2.0  2.0   0.0    MM    MM  MM 1020.9  20.6  22.5    MM   MM   MM    MM
2021 08 19 09 20  40  2.0  2.0   0.0    MM    MM  MM 1020.8  20.7  22.5    MM   MM   MM    MM
2021 08 19 09 10  MM  0.0  1.0   0.1    MM    MM  MM 1020.7  20.7  22.5    MM   MM   MM    MM
2021 08 19 09 00 130  1.0  2.0   0.0    MM    MM  MM 1020.5  20.7  22.5    MM   MM -0.4    MM
2021 08 19 08 50 150  1.0  2.0   0.1    MM    MM  MM 1020.4  20.7  22.5    MM   MM   MM    MM
2021 08 19 08 40 140  1.0  1.0   0.1    MM    MM  MM 1020.4  20.8  22.5    MM   MM   MM    MM
2021 08 19 08 30 150  1.0  1.0   0.1    MM    MM  MM 1020.5  20.7  22.4    MM   MM   MM    MM
2021 08 19 08 20 180  1.0  2.0   0.1    MM    MM  MM 1020.5  20.7  22.4    MM   MM   MM    MM
2021 08 19 08 10 170  2.0  2.0   0.1    MM    MM  MM 1020.5  20.7  22.4    MM   MM   MM    MM
2021 08 19 08 00 170  2.0  2.0   0.1    MM    MM  MM 1020.7  20.7  22.4    MM   MM -0.5    MM
2021 08 19 07 50 180  2.0  2.0   0.1    MM    MM  MM 1020.8  20.9  22.4    MM   MM   MM    MM
2021 08 19 07 40 180  1.0  2.0   0.1    MM    MM  MM 1020.9  21.1  22.4    MM   MM   MM    MM
2021 08 19 07 30 190  1.0  1.0   0.1    MM    MM  MM 1021.0  21.0  22.4    MM   MM   MM    MM
2021 08 19 07 20 210  1.0  1.0   0.1    MM    MM  MM 1021.1  21.0  22.4    MM   MM   MM    MM
2021 08 19 07 10 190  1.0  1.0   0.1    MM    MM  MM 1021.1  21.2  22.4    MM   MM   MM    MM
2021 08 19 07 00 180  1.0  1.0   0.1    MM    MM  MM 1021.0  21.4  22.4    MM   MM +0.0    MM
2021 08 19 06 50 180  1.0  2.0   0.1    MM    MM  MM 1021.0  21.5  22.4    MM   MM   MM    MM
2021 08 19 06 40 110  1.0  2.0   0.1    MM    MM  MM 1021.0  21.5  22.4    MM   MM   MM    MM
2021 08 19 06 30  80  1.0  2.0   0.1    MM    MM  MM 1021.0  21.5  22.4    MM   MM   MM    MM
2021 08 19 06 20  70  1.0  2.0   0.1    MM    MM  MM 1021.0  21.4  22.4    MM   MM   MM    MM
2021 08 19 06 10  70  2.0  3.0   0.1    MM    MM  MM 1021.0  21.5  22.5    MM   MM   MM    MM
2021 08 19 06 00 100  2.0  2.0   0.1    MM    MM  MM 1020.9  21.7  22.5    MM   MM +0.0    MM
2021 08 19 05 50 100  2.0  3.0   0.1    MM    MM  MM 1020.9  21.7  22.5    MM   MM   MM    MM
2021 08 19 05 40 100  3.0  3.0   0.1    MM    MM  MM 1020.9  21.7  22.5    MM   MM   MM    MM
2021 08 19 05 30 110  2.0  3.0   0.1    MM    MM  MM 1021.0  21.8  22.5    MM   MM   MM    MM
2021 08 19 05 20 110  2.0  3.0   0.1    MM    MM  MM 1021.0  21.8  22.5    MM   MM   MM    MM
2021 08 19 05 10 110  3.0  3.0   0.1    MM    MM  MM 1021.0  21.8  22.5    MM   MM   MM    MM
2021 08 19 05 00 100  3.0  3.0   0.1    MM    MM  MM 1021.1  21.7  22.5    MM   MM +0.6    MM
2021 08 19 04 50  90  2.0  3.0   0.1    MM    MM 340 1021.2  21.7  22.5    MM   MM   MM    MM
2021 08 19 04 40  90  3.0  3.0   0.1    MM    MM 340 1021.1  21.7  22.5    MM   MM   MM    MM
2021 08 19 04 30  90  3.0  3.0   0.1    MM    MM 340 1021.1  21.8  22.5    MM   MM   MM    MM
2021 08 19 04 20 100  3.0  4.0   0.1    MM    MM  60 1021.0  22.0  22.6    MM   MM   MM    MM
2021 08 19 04 10 100  4.0  4.0   0.1    MM    MM  38 1021.1  22.1  22.6    MM   MM   MM    MM
2021 08 19 04 00 100  4.0  4.0   0.1    MM    MM  MM 1021.1  21.9  22.7    MM   MM +1.1    MM
2021 08 19 03 50 100  4.0  4.0   0.1    MM    MM  MM 1021.1  21.9  22.7    MM   MM   MM    MM
2021 08 19 03 40 100  4.0  4.0   0.1    MM    MM  MM 1021.0  21.9  22.8    MM   MM   MM    MM
2021 08 19 03 30 110  3.0  4.0   0.1    MM    MM  MM 1020.9  22.1  22.8    MM   MM   MM    MM
2021 08 19 03 20 120  3.0  4.0   0.1    MM    MM  MM 1021.0  22.2  22.8    MM   MM   MM    MM
2021 08 19 03 10 130  2.0  3.0   0.1    MM    MM  MM 1020.8  22.3  22.9    MM   MM   MM    MM
2021 08 19 03 00 130  1.0  2.0   0.1    MM    MM  MM 1020.8  22.3  22.9    MM   MM +0.5    MM
2021 08 19 02 50 120  1.0  2.0   0.1    MM    MM  MM 1020.8  22.5  22.9    MM   MM   MM    MM
2021 08 19 02 40  MM  0.0  1.0   0.1    MM    MM  MM 1020.7  22.5  22.9    MM   MM   MM    MM
2021 08 19 02 30  MM  0.0  0.0   0.1    MM    MM  MM 1020.8  22.5  22.9    MM   MM   MM    MM
2021 08 19 02 20 160  1.0  1.0   0.1    MM    MM 292 1020.7  22.6  23.0    MM   MM   MM    MM
2021 08 19 02 10 170  1.0  1.0   0.1    MM    MM 292 1020.7  22.6  22.9    MM   MM   MM    MM
2021 08 19 02 00 170  1.0  1.0   0.1    MM    MM 292 1020.5  22.7  23.0    MM   MM -0.2    MM
2021 08 19 01 50 200  1.0  1.0   0.1    MM    MM 313 1020.4  22.6  23.0    MM   MM   MM    MM
2021 08 19 01 40 210  1.0  1.0   0.1    MM    MM  95 1020.4  22.8  23.0    MM   MM   MM    MM
2021 08 19 01 30 240  1.0  1.0   0.1    MM    MM 287 1020.2  22.8  23.0    MM   MM   MM    MM
2021 08 19 01 20 250  1.0  1.0   0.1    MM    MM 324 1020.1  22.8  23.1    MM   MM   MM    MM
2021 08 19 01 10 240  1.0  1.0   0.1    MM    MM 312 1020.1  22.8  23.1    MM   MM   MM    MM
2021 08 19 01 00  MM  0.0  1.0   0.1    MM    MM 312 1020.1  22.9  23.1    MM   MM -1.1    MM
2021 08 19 00 50 250  1.0  1.0   0.1    MM    MM 116 1020.2  23.0  23.1    MM   MM   MM    MM
2021 08 19 00 40 250  1.0  1.0   0.1    MM    MM 137 1020.2  23.2  23.1    MM   MM   MM    MM
2021 08 19 00 30 260  1.0  1.0   0.1    MM    MM  88 1020.3  23.4  23.1    MM   MM   MM    MM
2021 08 19 00 20 250  1.0  1.0   0.1    MM    MM  88 1020.3  23.8  23.2    MM   MM   MM    MM
2021 08 19 00 10 260  1.0  1.0   0.1    MM    MM  88 1020.2  23.9  23.2    MM   MM   MM    MM
2021 08 19 00 00 250  1.0  1.0   0.1    MM    MM 130 1020.3  23.8  23.2    MM   MM -0.9    MM
2021 08 18 23 50 240  1.0  1.0   0.1    MM    MM  84 1020.4  24.0  23.3    MM   MM   MM    MM
2021 08 18 23 40 260  1.0  1.0   0.1    MM    MM 207 1020.4  24.3  23.3    MM   MM   MM    MM
2021 08 18 23 30 290  1.0  2.0   0.2    MM    MM 122 1020.5  24.2  23.3    MM   MM   MM    MM
2021 08 18 23 20 310  1.0  1.0   0.1    MM    MM 127 1020.6  24.3  23.3    MM   MM   MM    MM
2021 08 18 23 10 330  1.0  2.0   0.2    MM    MM 272 1020.7  24.0  23.3    MM   MM   MM    MM
2021 08 18 23 00 350  1.0  2.0   0.2    MM    MM 244 1020.8  23.8  23.3    MM   MM -0.4    MM
2021 08 18 22 50 360  2.0  2.0   0.1    MM    MM 192 1020.8  23.7  23.3    MM   MM   MM    MM
2021 08 18 22 40 360  2.0  2.0   0.2    MM    MM 207 1020.8  23.6  23.2    MM   MM   MM    MM
2021 08 18 22 30  10  2.0  2.0   0.2    MM    MM 207 1020.9  23.6  23.2    MM   MM   MM    MM
2021 08 18 22 20 360  2.0  2.0   0.2    MM    MM 232 1020.9  23.5  23.2    MM   MM   MM    MM
2021 08 18 22 10 360  2.0  2.0   0.2    MM    MM 255 1021.1  23.5  23.2    MM   MM   MM    MM
2021 08 18 22 00 360  2.0  2.0   0.2    MM    MM 199 1021.2  23.4  23.2    MM   MM +0.0    MM
2021 08 18 21 50 340  1.0  2.0   0.2    MM    MM 268 1021.2  23.5  23.2    MM   MM   MM    MM
2021 08 18 21 40 340  2.0  2.0   0.2    MM    MM 291 1021.2  23.5  23.1    MM   MM   MM    MM
2021 08 18 21 30 340  2.0  2.0   0.2    MM    MM 239 1021.2  23.6  23.0    MM   MM   MM    MM
2021 08 18 21 20 310  2.0  2.0   0.2    MM    MM 246 1021.1  23.6  23.0    MM   MM   MM    MM
2021 08 18 21 10 310  2.0  3.0   0.2    MM    MM 156 1021.2  23.7  22.8    MM   MM   MM    MM
2021 08 18 21 00 300  2.0  3.0   0.2    MM    MM 250 1021.2  23.7  22.9    MM   MM -0.0    MM
2021 08 18 20 50 310  2.0  3.0   0.2    MM    MM 304 1021.2  23.7  22.9    MM   MM   MM    MM
2021 08 18 20 40 310  3.0  3.0   0.2    MM    MM 284 1021.2  23.9  22.9    MM   MM   MM    MM
2021 08 18 20 30 310  3.0  3.0   0.2    MM    MM 174 1021.2  23.9  22.9    MM   MM   MM    MM
2021 08 18 20 20 320  3.0  3.0   0.2    MM    MM 355 1021.2  23.8  22.9    MM   MM   MM    MM
2021 08 18 20 10 320  3.0  3.0   0.2    MM    MM 297 1021.2  23.8  22.7    MM   MM   MM    MM
2021 08 18 20 00 320  3.0  3.0   0.2    MM    MM  96 1021.2  23.8  22.4    MM   MM -0.3    MM
2021 08 18 19 50 320  3.0  4.0   0.2    MM    MM 294 1021.2  23.9  22.4    MM   MM   MM    MM
2021 08 18 19 40 310  3.0  4.0   0.1    MM    MM 209 1021.1  23.8  22.4    MM   MM   MM    MM
2021 08 18 19 30 310  3.0  3.0   0.2    MM    MM 228 1021.1  23.9  22.4    MM   MM   MM    MM
2021 08 18 19 20 300  3.0  3.0   0.2    MM    MM 253 1021.1  23.8  22.5    MM   MM   MM    MM
2021 08 18 19 10 290  3.0  3.0   0.2    MM    MM 251 1021.2  23.8  22.5    MM   MM   MM    MM
2021 08 18 19 00 300  3.0  3.0   0.2    MM    MM  44 1021.2  24.1  22.5    MM   MM -0.6    MM
2021 08 18 18 50 300  3.0  3.0   0.2    MM    MM 311 1021.2  24.0  22.5    MM   MM   MM    MM
2021 08 18 18 40 310  3.0  4.0   0.2    MM    MM 158 1021.1  24.0  22.5    MM   MM   MM    MM
2021 08 18 18 30 320  3.0  4.0   0.2    MM    MM  86 1021.2  24.0  22.6    MM   MM   MM    MM
2021 08 18 18 20 310  2.0  3.0   0.2    MM    MM 161 1021.3  24.1  22.7    MM   MM   MM    MM
2021 08 18 18 10 300  2.0  3.0   0.1    MM    MM 298 1021.4  24.3  22.7    MM   MM   MM    MM
2021 08 18 18 00 300  2.0  2.0   0.2    MM    MM 275 1021.4  24.2  22.7    MM   MM -0.6    MM
2021 08 18 17 50 310  1.0  2.0   0.2    MM    MM 339 1021.4  24.1  22.7    MM   MM   MM    MM
2021 08 18 17 40 330  1.0  2.0   0.2    MM    MM 198 1021.4  23.8  22.7    MM   MM   MM    MM
2021 08 18 17 30 330  1.0  2.0   0.2    MM    MM 231 1021.4  23.7  22.6    MM   MM   MM    MM
2021 08 18 17 20 330  1.0  2.0   0.2    MM    MM 214 1021.4  23.6  22.7    MM   MM   MM    MM
2021 08 18 17 10 330  1.0  2.0   0.2    MM    MM 230 1021.5  23.6  22.6    MM   MM   MM    MM
2021 08 18 17 00 350  1.0  2.0   0.1    MM    MM 258 1021.5  23.5  22.6    MM   MM -0.3    MM
2021 08 18 16 50 360  1.0  1.0   0.2    MM    MM 247 1021.5  23.3  22.5    MM   MM   MM    MM
