#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2021 08 31 12 30  80  2.0  3.0   0.2    MM    MM  MM     MM  20.5  21.8    MM   MM   MM    MM
2021 08 31 12 00  80  2.0  3.0   0.2    MM    MM  MM     MM  20.2  21.8    MM   MM   MM    MM
2021 08 31 11 30  70  3.0  4.0   0.2    MM    MM  MM     MM  20.1  21.8    MM   MM   MM    MM
2021 08 31 11 00  70  3.0  4.0   0.2    MM    MM  MM     MM  19.9  21.8    MM   MM   MM    MM
2021 08 31 10 30  80  4.0  4.0   0.2    MM    MM  MM     MM  19.7  21.8    MM   MM   MM    MM
2021 08 31 10 00  80  3.0  4.0   0.3     3    MM  MM     MM  19.9  21.8    MM   MM   MM    MM
2021 08 31 09 30  90  3.0  4.0   0.3     4    MM  MM     MM  20.0  21.8    MM   MM   MM    MM
2021 08 31 09 00  90  3.0  4.0   0.3     4    MM  MM     MM  20.1  21.8    MM   MM   MM    MM
2021 08 31 08 30  80  3.0  4.0   0.3     4    MM  MM     MM  20.4  21.8    MM   MM   MM    MM
2021 08 31 08 00  80  3.0  4.0   0.3     4    MM  MM     MM  20.6  21.8    MM   MM   MM    MM
2021 08 31 07 30  70  4.0  5.0   0.3     4    MM  MM     MM  20.7  21.8    MM   MM   MM    MM
2021 08 31 07 00  40  4.0  5.0   0.4     4    MM  MM     MM  21.1  21.9    MM   MM   MM    MM
2021 08 31 06 30  30  5.0  6.0   0.4     4    MM  MM     MM  21.3  21.9    MM   MM   MM    MM
2021 08 31 06 00  20  5.0  7.0   0.4     3    MM  MM     MM  21.3  21.9    MM   MM   MM    MM
2021 08 31 05 30  20  5.0  7.0   0.4     9    MM  MM     MM  21.4  22.0    MM   MM   MM    MM
2021 08 31 05 00  50  5.0  6.0   0.3     3    MM  MM     MM  21.3  22.0    MM   MM   MM    MM
2021 08 31 04 30  30  5.0  7.0   0.3     3    MM  MM     MM  21.6  22.0    MM   MM   MM    MM
2021 08 31 04 00  40  6.0  7.0   0.3     2    MM  MM     MM  21.8  22.0    MM   MM   MM    MM
2021 08 31 03 30  30  6.0  8.0   0.3     2    MM  MM     MM  21.9  22.0    MM   MM   MM    MM
2021 08 31 03 00  10  7.0  8.0   0.2    MM    MM  MM     MM  22.2  22.0    MM   MM   MM    MM
2021 08 31 02 30 360  5.0  5.0   0.2    MM    MM  MM     MM  22.5  22.1    MM   MM   MM    MM
2021 08 31 02 00 360  5.0  7.0   0.2    MM    MM  MM     MM  22.5  22.1    MM   MM   MM    MM
2021 08 31 01 30  20  4.0  5.0   0.2    MM    MM  MM     MM  22.6  22.1    MM   MM   MM    MM
2021 08 31 01 00 350  4.0  5.0   0.2    MM    MM  MM     MM  22.5  22.1    MM   MM   MM    MM
2021 08 31 00 30 340  3.0  4.0   0.2    MM    MM  MM     MM  22.9  22.1    MM   MM   MM    MM
2021 08 31 00 00 270  3.0  3.0   0.2    MM    MM  MM     MM  23.2  22.1    MM   MM   MM    MM
2021 08 30 23 30 270  3.0  3.0   0.2    MM    MM  MM     MM  23.5  22.1    MM   MM   MM    MM
2021 08 30 23 00 260  3.0  4.0   0.3     3    MM  MM     MM  23.6  22.1    MM   MM   MM    MM
2021 08 30 22 30 250  4.0  5.0   0.3     3    MM  MM     MM  23.4  22.1    MM   MM   MM    MM
2021 08 30 22 00 240  5.0  6.0   0.3     3    MM  MM     MM  23.3  22.1    MM   MM   MM    MM
2021 08 30 21 30 250  5.0  6.0   0.3     3    MM  MM     MM  23.1  22.1    MM   MM   MM    MM
2021 08 30 21 00 240  6.0  7.0   0.3     3    MM  MM     MM  23.0  22.1    MM   MM   MM    MM
2021 08 30 20 30 240  6.0  7.0   0.3     3    MM  MM     MM  22.7  22.1    MM   MM   MM    MM
2021 08 30 20 00 250  6.0  7.0   0.4     3    MM  MM     MM  22.7  22.1    MM   MM   MM    MM
2021 08 30 19 30 240  6.0  8.0   0.3     3    MM  MM     MM  22.5  22.2    MM   MM   MM    MM
2021 08 30 19 00 240  6.0  7.0   0.3     2    MM  MM     MM  22.4  22.1    MM   MM   MM    MM
2021 08 30 18 30 250  5.0  7.0   0.3     3    MM  MM     MM  22.3  22.2    MM   MM   MM    MM
2021 08 30 18 00 250  6.0  6.0   0.3     2    MM  MM     MM  22.2  22.1    MM   MM   MM    MM
2021 08 30 17 30 240  6.0  7.0   0.3     4    MM  MM     MM  22.1  22.1    MM   MM   MM    MM
2021 08 30 17 00 240  6.0  7.0   0.3     3    MM  MM     MM  22.1  22.0    MM   MM   MM    MM
2021 08 30 16 30 260  5.0  6.0   0.3     4    MM  MM     MM  22.2  22.0    MM   MM   MM    MM
2021 08 30 16 00 280  5.0  6.0   0.3     4    MM  MM     MM  22.2  21.9    MM   MM   MM    MM
2021 08 30 15 30 300  5.0  6.0   0.4     3    MM  MM     MM  22.0  21.9    MM   MM   MM    MM
2021 08 30 15 00 280  5.0  7.0   0.4     5    MM  MM     MM  22.0  21.9    MM   MM   MM    MM
2021 08 30 14 30 290  6.0  8.0   0.4     5    MM  MM     MM  22.0  21.8    MM   MM   MM    MM
2021 08 30 14 00 280  6.0  8.0   0.5     4    MM  MM     MM  22.0  21.8    MM   MM   MM    MM
2021 08 30 13 30 270  7.0  8.0   0.5     4    MM  MM     MM  22.0  21.8    MM   MM   MM    MM
2021 08 30 13 00 280  8.0  9.0   0.4     3    MM  MM     MM  22.1  21.8    MM   MM   MM    MM
2021 08 30 12 30 280  7.0  9.0   0.5     4    MM  MM     MM  22.1  21.8    MM   MM   MM    MM
2021 08 30 12 00 280  7.0  8.0   0.5     3    MM  MM     MM  22.1  21.8    MM   MM   MM    MM
2021 08 30 11 30 290  7.0  9.0   0.5     4    MM  MM     MM  22.1  21.8    MM   MM   MM    MM
2021 08 30 11 00 290  8.0  9.0   0.5     3    MM  MM     MM  22.2  21.7    MM   MM   MM    MM
2021 08 30 10 30 280  8.0 10.0   0.5     4    MM  MM     MM  22.3  21.7    MM   MM   MM    MM
2021 08 30 10 00 280  8.0 11.0   0.5     7    MM  MM     MM  22.5  21.7    MM   MM   MM    MM
2021 08 30 09 30 270  8.0 10.0   0.5     3    MM  MM     MM  22.6  21.7    MM   MM   MM    MM
2021 08 30 09 00 270  8.0 10.0   0.5     3    MM  MM     MM  22.8  21.7    MM   MM   MM    MM
2021 08 30 08 30 260  6.0  8.0   0.5     3    MM  MM     MM  22.9  21.7    MM   MM   MM    MM
2021 08 30 08 00 260  7.0  9.0   0.5     3    MM  MM     MM  23.0  21.6    MM   MM   MM    MM
2021 08 30 07 30 260  8.0 10.0   0.4     3    MM  MM     MM  23.1  21.6    MM   MM   MM    MM
2021 08 30 07 00 260  7.0  9.0   0.5     3    MM  MM     MM  23.0  21.7    MM   MM   MM    MM
2021 08 30 06 30 260  7.0 10.0   0.4     3    MM  MM     MM  23.3  21.8    MM   MM   MM    MM
2021 08 30 06 00 260  8.0 10.0   0.4     3    MM  MM     MM  23.3  21.6    MM   MM   MM    MM
2021 08 30 05 30 270  8.0 10.0   0.3     2    MM  MM     MM  23.4  21.8    MM   MM   MM    MM
2021 08 30 05 00 290  6.0  8.0   0.4     4    MM  MM     MM  23.2  21.7    MM   MM   MM    MM
2021 08 30 04 30 270  6.0  7.0   0.4     5    MM  MM     MM  23.1  21.6    MM   MM   MM    MM
2021 08 30 04 00 270  4.0  5.0   0.5     4    MM  MM     MM  23.0  21.6    MM   MM   MM    MM
2021 08 30 03 30 260  6.0  7.0   0.4     7    MM  MM     MM  23.2  21.6    MM   MM   MM    MM
2021 08 30 03 00 260  5.0  7.0   0.4     3    MM  MM     MM  23.3  21.6    MM   MM   MM    MM
2021 08 30 02 30 260  5.0  6.0   0.4     3    MM  MM     MM  23.4  21.5    MM   MM   MM    MM
2021 08 30 02 00 260  6.0  7.0   0.5     3    MM  MM     MM  23.6  21.5    MM   MM   MM    MM
2021 08 30 01 30 250  6.0  8.0   0.5     3    MM  MM     MM  23.9  21.5    MM   MM   MM    MM
2021 08 30 01 00 260  6.0  8.0   0.4     3    MM  MM     MM  24.0  21.6    MM   MM   MM    MM
2021 08 30 00 30 250  5.0  6.0   0.4     3    MM  MM     MM  23.6  21.6    MM   MM   MM    MM
2021 08 30 00 00 260  5.0  7.0   0.4     3    MM  MM     MM  23.8  21.6    MM   MM   MM    MM
2021 08 29 23 30 250  5.0  6.0   0.4     3    MM  MM     MM  23.8  21.7    MM   MM   MM    MM
2021 08 29 23 00 240  7.0  9.0   0.5     3    MM  MM     MM  24.7  21.8    MM   MM   MM    MM
2021 08 29 22 30 240  8.0 11.0   0.5     3    MM  MM     MM  25.1  21.7    MM   MM   MM    MM
2021 08 29 22 00 230  8.0 10.0   0.5     3    MM  MM     MM  25.1  21.8    MM   MM   MM    MM
2021 08 29 21 30 230  9.0 11.0   0.5     3    MM  MM     MM  25.5  21.8    MM   MM   MM    MM
2021 08 29 21 00 230  8.0 10.0   0.5    10    MM  MM     MM  25.6  21.9    MM   MM   MM    MM
2021 08 29 20 30 230  8.0 10.0   0.6     3    MM  MM     MM  25.7  21.8    MM   MM   MM    MM
2021 08 29 20 00 230  9.0 11.0   0.6     8    MM  MM     MM  25.6  21.8    MM   MM   MM    MM
2021 08 29 19 30 230  9.0 10.0   0.6     3    MM  MM     MM  25.4  21.7    MM   MM   MM    MM
2021 08 29 19 00 230  9.0 13.0   0.6     7    MM  MM     MM  25.2  21.6    MM   MM   MM    MM
2021 08 29 18 30 220  9.0 11.0   0.6     4    MM  MM     MM  24.9  21.6    MM   MM   MM    MM
2021 08 29 18 00 210  9.0 12.0   0.7     3    MM  MM     MM  23.6  21.4    MM   MM   MM    MM
2021 08 29 17 30 210 11.0 14.0   0.7     4    MM  MM     MM  23.0  21.3    MM   MM   MM    MM
2021 08 29 17 00 210 10.0 13.0   0.4     7    MM  MM     MM  26.3  21.4    MM   MM   MM    MM
2021 08 29 16 30 220  7.0  9.0   0.4     2    MM  MM     MM  27.0  21.4    MM   MM   MM    MM
2021 08 29 16 00 210  8.0 10.0   0.4     2    MM  MM     MM  26.8  21.4    MM   MM   MM    MM
2021 08 29 15 30 190  8.0  9.0   0.4     3    MM  MM     MM  26.2  21.4    MM   MM   MM    MM
2021 08 29 15 00 180  7.0  9.0   0.4     3    MM  MM     MM  25.4  21.4    MM   MM   MM    MM
2021 08 29 14 30 180  8.0 11.0   0.3     2    MM  MM     MM  25.1  21.4    MM   MM   MM    MM
2021 08 29 14 00 170  8.0  9.0   0.3     2    MM  MM     MM  24.3  21.4    MM   MM   MM    MM
2021 08 29 13 30 170  7.0  8.0   0.3     2    MM  MM     MM  23.4  21.3    MM   MM   MM    MM
2021 08 29 13 00 170  7.0  9.0   0.2    MM    MM  MM     MM  23.0  21.3    MM   MM   MM    MM
2021 08 29 12 30 170  5.0  7.0   0.2    MM    MM  MM     MM  22.6  21.3    MM   MM   MM    MM
2021 08 29 12 00 170  6.0  7.0   0.3     2    MM  MM     MM  22.1  21.3    MM   MM   MM    MM
2021 08 29 11 30 180  5.0  7.0   0.3     2    MM  MM     MM  21.9  21.3    MM   MM   MM    MM
2021 08 29 11 00 180  7.0  8.0   0.3     3    MM  MM     MM  21.9  21.3    MM   MM   MM    MM
2021 08 29 10 30 170  7.0  8.0   0.3     3    MM  MM     MM  21.9  21.2    MM   MM   MM    MM
2021 08 29 10 00 180  6.0  7.0   0.4     3    MM  MM     MM  22.1  21.2    MM   MM   MM    MM
2021 08 29 09 30 220  6.0  8.0   0.4     3    MM  MM     MM  22.5  21.5    MM   MM   MM    MM
2021 08 29 09 00 230  4.0  6.0   0.5     3    MM  MM     MM  22.7  21.5    MM   MM   MM    MM
2021 08 29 08 30 220  7.0  8.0   0.5     3    MM  MM     MM  23.4  21.5    MM   MM   MM    MM
2021 08 29 08 00 210 10.0 13.0   0.3     2    MM  MM     MM  24.7  21.7    MM   MM   MM    MM
2021 08 29 07 30 200  5.0  7.0   0.3     2    MM  MM     MM  24.4  21.7    MM   MM   MM    MM
2021 08 29 07 00 200  3.0  5.0   0.2    MM    MM  MM     MM  24.2  21.8    MM   MM   MM    MM
2021 08 29 06 30 210  3.0  4.0   0.1    MM    MM  MM     MM  24.4  21.8    MM   MM   MM    MM
2021 08 29 06 00 180  3.0  4.0   0.1    MM    MM  MM     MM  23.4  21.8    MM   MM   MM    MM
2021 08 29 05 30 200  3.0  4.0   0.1    MM    MM  MM     MM  23.4  21.8    MM   MM   MM    MM
2021 08 29 05 00 170  3.0  3.0   0.1    MM    MM  MM     MM  23.3  21.8    MM   MM   MM    MM
2021 08 29 04 30 150  4.0  4.0   0.1    MM    MM  MM     MM  23.1  21.7    MM   MM   MM    MM
2021 08 29 04 00 160  2.0  3.0   0.1    MM    MM  MM     MM  23.5  21.7    MM   MM   MM    MM
2021 08 29 03 30 120  2.0  2.0   0.1    MM    MM  MM     MM  22.9  21.8    MM   MM   MM    MM
2021 08 29 03 00 110  2.0  2.0   0.2    MM    MM  MM     MM  23.3  21.7    MM   MM   MM    MM
2021 08 29 02 30 160  1.0  1.0   0.2    MM    MM  MM     MM  24.4  21.7    MM   MM   MM    MM
2021 08 29 02 00 340  1.0  1.0   0.2    MM    MM  MM     MM  23.8  21.7    MM   MM   MM    MM
2021 08 29 01 30 160  2.0  2.0   0.2    MM    MM  MM     MM  23.3  21.7    MM   MM   MM    MM
2021 08 29 01 00 180  3.0  4.0   0.2    MM    MM  MM     MM  23.7  21.7    MM   MM   MM    MM
2021 08 29 00 30 180  3.0  3.0   0.2    MM    MM  MM     MM  23.3  21.6    MM   MM   MM    MM
2021 08 29 00 00 140  3.0  3.0   0.2    MM    MM  MM     MM  23.8  21.6    MM   MM   MM    MM
2021 08 28 23 30 200  3.0  4.0   0.3     3    MM  MM     MM  24.2  21.6    MM   MM   MM    MM
2021 08 28 23 00 180  2.0  3.0   0.3     3    MM  MM     MM  24.2  21.6    MM   MM   MM    MM
2021 08 28 22 30 190  4.0  4.0   0.4     3    MM  MM     MM  24.1  21.5    MM   MM   MM    MM
2021 08 28 22 00 210  4.0  4.0   0.3     2    MM  MM     MM  25.1  21.5    MM   MM   MM    MM
2021 08 28 21 30 240  4.0  6.0   0.4     2    MM  MM     MM  24.9  21.5    MM   MM   MM    MM
2021 08 28 21 00 240  7.0  8.0   0.4     3    MM  MM     MM  25.8  21.4    MM   MM   MM    MM
2021 08 28 20 30 220  5.0  6.0   0.4     8    MM  MM     MM  25.8  21.4    MM   MM   MM    MM
2021 08 28 20 00 230  4.0  6.0   0.3     2    MM  MM     MM  25.4  21.3    MM   MM   MM    MM
2021 08 28 19 30 220  5.0  5.0   0.3     3    MM  MM     MM  25.5  20.9    MM   MM   MM    MM
2021 08 28 19 00 200  4.0  6.0   0.2    MM    MM  MM     MM  25.2  20.9    MM   MM   MM    MM
2021 08 28 18 30 200  4.0  6.0   0.1    MM    MM  MM     MM  25.2  20.8    MM   MM   MM    MM
2021 08 28 18 00  40  2.0  2.0   0.1    MM    MM  MM     MM  23.3  20.9    MM   MM   MM    MM
2021 08 28 17 30  MM  0.0  1.0   0.1    MM    MM  MM     MM  24.9  20.7    MM   MM   MM    MM
2021 08 28 17 00 310  2.0  3.0   0.1    MM    MM  MM     MM  23.3  20.7    MM   MM   MM    MM
2021 08 28 16 30 300  1.0  1.0   0.1    MM    MM  MM     MM  24.5  20.6    MM   MM   MM    MM
2021 08 28 16 00  30  1.0  1.0   0.1    MM    MM  MM     MM  24.7  20.6    MM   MM   MM    MM
2021 08 28 15 30  50  1.0  1.0   0.1    MM    MM  MM     MM  23.6  20.5    MM   MM   MM    MM
2021 08 28 15 00 360  1.0  1.0   0.1    MM    MM  MM     MM  23.2  20.5    MM   MM   MM    MM
2021 08 28 14 30 170  1.0  1.0   0.1    MM    MM  MM     MM  23.1  20.4    MM   MM   MM    MM
2021 08 28 14 00 140  2.0  2.0   0.1    MM    MM  MM     MM  21.9  20.4    MM   MM   MM    MM
2021 08 28 13 30 160  3.0  4.0   0.1    MM    MM  MM     MM  21.4  20.4    MM   MM   MM    MM
2021 08 28 13 00 180  3.0  3.0   0.2    MM    MM  MM     MM  21.1  20.4    MM   MM   MM    MM
2021 08 28 12 30 180  5.0  6.0   0.2    MM    MM  MM     MM  21.0  20.4    MM   MM   MM    MM
2021 08 28 12 00 180  6.0  7.0   0.2    MM    MM  MM     MM  21.2  20.4    MM   MM   MM    MM
2021 08 28 11 30 170  4.0  6.0   0.2    MM    MM  MM     MM  21.0  20.4    MM   MM   MM    MM
2021 08 28 11 00 180  6.0  8.0   0.2    MM    MM  MM     MM  21.1  20.4    MM   MM   MM    MM
2021 08 28 10 30 160  6.0  7.0   0.2    MM    MM  MM     MM  21.0  20.4    MM   MM   MM    MM
2021 08 28 10 00 170  6.0  7.0   0.2    MM    MM  MM     MM  21.0  20.5    MM   MM   MM    MM
2021 08 28 09 30 170  7.0  9.0   0.2    MM    MM  MM     MM  21.1  20.5    MM   MM   MM    MM
2021 08 28 09 00 170  8.0 10.0   0.2    MM    MM  MM     MM  20.3  20.6    MM   MM   MM    MM
2021 08 28 08 30 170  6.0  7.0   0.2    MM    MM  MM     MM  20.7  20.6    MM   MM   MM    MM
2021 08 28 08 00 140  5.0  7.0   0.1    MM    MM  MM     MM  21.2  20.7    MM   MM   MM    MM
2021 08 28 07 30 350  1.0  2.0   0.2    MM    MM  MM     MM  21.2  20.7    MM   MM   MM    MM
2021 08 28 07 00 170  5.0  7.0   0.3     2    MM  MM     MM  21.4  20.8    MM   MM   MM    MM
2021 08 28 06 30 160  6.0  8.0   0.3     2    MM  MM     MM  21.3  20.8    MM   MM   MM    MM
2021 08 28 06 00 160  8.0  9.0   0.4     3    MM  MM     MM  21.3  20.8    MM   MM   MM    MM
2021 08 28 05 30 160 10.0 12.0   0.4     2    MM  MM     MM  21.2  20.9    MM   MM   MM    MM
2021 08 28 05 00 160  9.0 11.0   0.5     3    MM  MM     MM  21.6  20.9    MM   MM   MM    MM
2021 08 28 04 30 160  6.0  8.0   0.7     9    MM  MM     MM  21.8  20.9    MM   MM   MM    MM
2021 08 28 04 00 160 10.0 12.0   0.5     3    MM  MM     MM  21.6  20.9    MM   MM   MM    MM
2021 08 28 03 30 150  9.0 11.0   0.3     2    MM  MM     MM  21.8  21.0    MM   MM   MM    MM
2021 08 28 03 00 150  8.0  8.0   0.3     2    MM  MM     MM  21.9  21.1    MM   MM   MM    MM
2021 08 28 02 30 130  7.0  8.0   0.3     2    MM  MM     MM  21.7  21.2    MM   MM   MM    MM
2021 08 28 02 00 130  8.0 10.0   0.3     2    MM  MM     MM  22.1  21.3    MM   MM   MM    MM
2021 08 28 01 30 120  8.0 11.0   0.3    11    MM  MM     MM  22.3  21.3    MM   MM   MM    MM
2021 08 28 01 00 120  7.0  9.0   0.2    MM    MM  MM     MM  22.3  21.3    MM   MM   MM    MM
2021 08 28 00 30 110  4.0  5.0   0.2    MM    MM  MM     MM  22.3  21.3    MM   MM   MM    MM
2021 08 28 00 00 110  3.0  3.0   0.3     2    MM  MM     MM  22.4  21.3    MM   MM   MM    MM
2021 08 27 23 30 120  5.0  7.0   0.3     2    MM  MM     MM  22.4  21.1    MM   MM   MM    MM
2021 08 27 23 00 130  5.0  6.0   0.4     2    MM  MM     MM  22.4  21.1    MM   MM   MM    MM
2021 08 27 22 30 120  7.0  9.0   0.3     2    MM  MM     MM  22.2  21.0    MM   MM   MM    MM
2021 08 27 22 00 120  8.0 10.0   0.3     2    MM  MM     MM  22.2  21.0    MM   MM   MM    MM
2021 08 27 21 30 120  6.0  8.0   0.3     2    MM  MM     MM  22.1  21.0    MM   MM   MM    MM
2021 08 27 21 00 110  8.0 10.0   0.3     2    MM  MM     MM  22.1  21.1    MM   MM   MM    MM
2021 08 27 20 30 110  8.0 11.0   0.3     5    MM  MM     MM  22.0  21.3    MM   MM   MM    MM
2021 08 27 20 00 100  7.0  9.0   0.3    10    MM  MM     MM  22.0  21.4    MM   MM   MM    MM
2021 08 27 19 30 120  6.0  7.0   0.3     4    MM  MM     MM  22.2  21.5    MM   MM   MM    MM
2021 08 27 19 00 110  7.0 10.0   0.3    11    MM  MM     MM  22.1  21.6    MM   MM   MM    MM
2021 08 27 18 30 100  6.0  8.0   0.3    10    MM  MM     MM  22.2  21.7    MM   MM   MM    MM
2021 08 27 18 00 120  8.0  9.0   0.3     2    MM  MM     MM  22.2  21.8    MM   MM   MM    MM
2021 08 27 17 30 110  7.0  9.0   0.3     3    MM  MM     MM  22.1  21.8    MM   MM   MM    MM
2021 08 27 17 00 110  8.0 11.0   0.3     3    MM  MM     MM  22.2  21.8    MM   MM   MM    MM
2021 08 27 16 30 120  8.0 11.0   0.3     6    MM  MM     MM  22.2  21.8    MM   MM   MM    MM
2021 08 27 16 00 100  7.0  8.0   0.3    11    MM  MM     MM  22.1  21.8    MM   MM   MM    MM
2021 08 27 15 30 100  5.0  7.0   0.3     4    MM  MM     MM  21.7  21.8    MM   MM   MM    MM
2021 08 27 15 00 100  5.0  6.0   0.2    MM    MM  MM     MM  21.3  21.8    MM   MM   MM    MM
2021 08 27 14 30 100  5.0  6.0   0.2    MM    MM  MM     MM  20.9  21.8    MM   MM   MM    MM
2021 08 27 14 00  90  5.0  5.0   0.2    MM    MM  MM     MM  20.6  21.8    MM   MM   MM    MM
2021 08 27 13 30  90  4.0  5.0   0.2    MM    MM  MM     MM  20.8  21.8    MM   MM   MM    MM
2021 08 27 13 00  80  4.0  5.0   0.2    MM    MM  MM     MM  20.9  21.8    MM   MM   MM    MM
2021 08 27 12 30  90  2.0  3.0   0.2    MM    MM  MM     MM  21.0  21.8    MM   MM   MM    MM
2021 08 27 12 00  90  3.0  4.0   0.2    MM    MM  MM     MM  21.0  21.8    MM   MM   MM    MM
2021 08 27 11 30 100  5.0  7.0   0.2    MM    MM  MM     MM  21.0  21.8    MM   MM   MM    MM
2021 08 27 11 00 100  6.0  7.0   0.2    MM    MM  MM     MM  20.9  21.9    MM   MM   MM    MM
2021 08 27 10 30 100  5.0  6.0   0.2    MM    MM  MM     MM  21.2  21.9    MM   MM   MM    MM
2021 08 27 10 00 110  5.0  6.0   0.3     4    MM  MM     MM  21.3  22.0    MM   MM   MM    MM
2021 08 27 09 30 120  5.0  7.0   0.3     5    MM  MM     MM  21.4  22.0    MM   MM   MM    MM
2021 08 27 09 00 120  6.0  7.0   0.3     5    MM  MM     MM  21.8  22.1    MM   MM   MM    MM
2021 08 27 08 30 110  4.0  5.0   0.4    12    MM  MM     MM  22.1  22.2    MM   MM   MM    MM
2021 08 27 08 00  90  6.0  7.0   0.4     5    MM  MM     MM  22.0  22.3    MM   MM   MM    MM
2021 08 27 07 30  90  4.0  5.0   0.4     5    MM  MM     MM  22.2  22.4    MM   MM   MM    MM
2021 08 27 07 00  90  4.0  6.0   0.4     9    MM  MM     MM  22.2  22.4    MM   MM   MM    MM
2021 08 27 06 30  60  5.0  6.0   0.4    12    MM  MM     MM  22.1  22.4    MM   MM   MM    MM
2021 08 27 06 00  70  4.0  5.0   0.4     4    MM  MM     MM  22.2  22.4    MM   MM   MM    MM
2021 08 27 05 30  80  5.0  7.0   0.5     4    MM  MM     MM  22.3  22.5    MM   MM   MM    MM
2021 08 27 05 00  70  6.0  7.0   0.5     4    MM  MM     MM  22.5  22.5    MM   MM   MM    MM
2021 08 27 04 30  50  6.0  7.0   0.4     3    MM  MM     MM  22.7  22.6    MM   MM   MM    MM
2021 08 27 04 00  50  6.0  7.0   0.4     3    MM  MM     MM  22.9  22.6    MM   MM   MM    MM
2021 08 27 03 30  40  7.0  9.0   0.4     3    MM  MM     MM  22.9  22.7    MM   MM   MM    MM
2021 08 27 03 00  20  7.0  8.0   0.3     3    MM  MM     MM  23.0  22.7    MM   MM   MM    MM
2021 08 27 02 30  60  6.0  7.0   0.3    11    MM  MM     MM  22.9  22.7    MM   MM   MM    MM
2021 08 27 02 00  50  6.0  7.0   0.3    11    MM  MM     MM  23.2  22.7    MM   MM   MM    MM
2021 08 27 01 30  50  5.0  6.0   0.3     3    MM  MM     MM  23.1  22.7    MM   MM   MM    MM
2021 08 27 01 00  50  3.0  4.0   0.3     3    MM  MM     MM  23.3  22.8    MM   MM   MM    MM
2021 08 27 00 30  50  3.0  4.0   0.3     3    MM  MM     MM  23.2  22.8    MM   MM   MM    MM
2021 08 27 00 00  40  5.0  6.0   0.3     3    MM  MM     MM  23.3  22.8    MM   MM   MM    MM
2021 08 26 23 30  30  5.0  6.0   0.3    12    MM  MM     MM  23.2  22.8    MM   MM   MM    MM
2021 08 26 23 00  30  5.0  6.0   0.3     3    MM  MM     MM  23.2  22.8    MM   MM   MM    MM
2021 08 26 22 30  20  6.0  7.0   0.3     3    MM  MM     MM  23.0  23.0    MM   MM   MM    MM
2021 08 26 22 00  10  6.0  8.0   0.3     3    MM  MM     MM  22.9  23.1    MM   MM   MM    MM
2021 08 26 21 30 360  6.0  7.0   0.3     3    MM  MM     MM  23.0  23.2    MM   MM   MM    MM
2021 08 26 21 00 360  6.0  7.0   0.3     3    MM  MM     MM  23.0  23.3    MM   MM   MM    MM
2021 08 26 20 30 360  6.0  7.0   0.3     3    MM  MM     MM  22.9  23.3    MM   MM   MM    MM
2021 08 26 20 00 360  6.0  8.0   0.3     3    MM  MM     MM  23.1  23.3    MM   MM   MM    MM
2021 08 26 19 30  10  6.0  8.0   0.3     3    MM  MM     MM  23.0  23.3    MM   MM   MM    MM
2021 08 26 19 00 360  6.0  8.0   0.3     3    MM  MM     MM  23.1  23.3    MM   MM   MM    MM
2021 08 26 18 30 360  6.0  7.0   0.3     3    MM  MM     MM  23.0  23.3    MM   MM   MM    MM
2021 08 26 18 00 360  6.0  7.0   0.3     2    MM  MM     MM  22.9  23.3    MM   MM   MM    MM
2021 08 26 17 30  10  6.0  7.0   0.2    MM    MM  MM     MM  22.9  23.3    MM   MM   MM    MM
2021 08 26 17 00  10  6.0  7.0   0.2    MM    MM  MM     MM  23.0  23.3    MM   MM   MM    MM
2021 08 26 16 30 360  5.0  5.0   0.2    MM    MM  MM     MM  23.3  23.2    MM   MM   MM    MM
2021 08 26 16 00  10  4.0  5.0   0.2    MM    MM  MM     MM  23.3  23.1    MM   MM   MM    MM
2021 08 26 15 30  80  3.0  4.0   0.2    MM    MM  MM     MM  23.9  23.0    MM   MM   MM    MM
2021 08 26 15 00  70  4.0  5.0   0.2    MM    MM  MM     MM  23.7  22.9    MM   MM   MM    MM
2021 08 26 14 30  90  5.0  6.0   0.2    MM    MM  MM     MM  23.5  22.9    MM   MM   MM    MM
2021 08 26 14 00  70  5.0  6.0   0.2    MM    MM  MM     MM  23.2  22.7    MM   MM   MM    MM
2021 08 26 13 30  50  3.0  4.0   0.3     3    MM  MM     MM  22.6  22.7    MM   MM   MM    MM
2021 08 26 13 00  20  4.0  4.0   0.3     3    MM  MM     MM  22.3  22.7    MM   MM   MM    MM
2021 08 26 12 30  60  3.0  4.0   0.3     3    MM  MM     MM  22.2  22.6    MM   MM   MM    MM
2021 08 26 12 00  70  4.0  5.0   0.3     3    MM  MM     MM  22.2  22.6    MM   MM   MM    MM
2021 08 26 11 30  40  4.0  5.0   0.3     3    MM  MM     MM  22.2  22.7    MM   MM   MM    MM
2021 08 26 11 00  60  4.0  5.0   0.3     3    MM  MM     MM  22.3  22.7    MM   MM   MM    MM
2021 08 26 10 30  40  4.0  6.0   0.3     3    MM  MM     MM  22.5  22.7    MM   MM   MM    MM
2021 08 26 10 00  30  4.0  5.0   0.3     3    MM  MM     MM  22.5  22.7    MM   MM   MM    MM
