#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE,READING_STATION_ID
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,hPa,ft,44039
2021,08,05,10,00,20,7.0,8.0,0.5,2,MM,MM,MM,19.2,22.4,MM,MM,MM,MM,44039
2021,08,05,08,00,20,6.0,8.0,0.4,3,MM,MM,MM,19.4,22.5,MM,MM,MM,MM,44039
2021,08,05,07,00,20,6.0,9.0,0.4,4,MM,MM,MM,19.3,22.5,MM,MM,MM,MM,44039
2021,08,05,05,00,30,7.0,10.0,0.4,4,MM,MM,MM,19.1,22.5,MM,MM,MM,MM,44039
2021,08,05,04,00,30,8.0,10.0,0.4,3,MM,MM,MM,19.0,22.5,MM,MM,MM,MM,44039
2021,08,05,02,00,50,6.0,8.0,0.5,3,MM,MM,MM,19.8,22.5,MM,MM,MM,MM,44039
2021,08,05,01,00,70,7.0,9.0,0.6,MM,MM,MM,MM,19.8,22.5,MM,MM,MM,MM,44039
2021,08,04,23,00,90,9.0,11.0,0.6,3,MM,MM,MM,19.8,22.7,MM,MM,MM,MM,44039
2021,08,04,22,00,100,9.0,11.0,0.4,2,MM,MM,MM,21.0,22.6,MM,MM,MM,MM,44039
2021,08,04,20,00,140,5.0,6.0,0.3,2,MM,MM,MM,21.8,22.7,MM,MM,MM,MM,44039
2021,08,04,19,00,140,4.0,5.0,0.2,MM,MM,MM,MM,22.0,22.8,MM,MM,MM,MM,44039
2021,08,04,17,00,60,3.0,4.0,0.1,MM,MM,MM,MM,21.6,22.8,MM,MM,MM,MM,44039
2021,08,04,16,00,50,3.0,4.0,0.2,MM,MM,MM,MM,21.3,22.7,MM,MM,MM,MM,44039
2021,08,04,14,00,50,3.0,4.0,0.1,MM,MM,MM,MM,20.8,22.6,MM,MM,MM,MM,44039
2021,08,04,13,00,100,2.0,2.0,0.1,MM,MM,MM,MM,21.5,22.6,MM,MM,MM,MM,44039
2021,08,04,11,00,50,1.0,2.0,0.0,MM,MM,MM,MM,20.6,22.6,MM,MM,MM,MM,44039
2021,08,04,10,00,30,2.0,2.0,0.1,MM,MM,MM,MM,20.4,22.7,MM,MM,MM,MM,44039
2021,08,04,08,00,30,1.0,2.0,0.1,MM,MM,MM,MM,20.8,22.8,MM,MM,MM,MM,44039
2021,08,04,07,00,20,2.0,3.0,0.1,MM,MM,MM,MM,21.2,22.9,MM,MM,MM,MM,44039
2021,08,04,05,00,100,1.0,2.0,0.1,MM,MM,MM,MM,21.8,23.0,MM,MM,MM,MM,44039
2021,08,04,04,00,40,1.0,1.0,0.1,MM,MM,MM,MM,22.1,22.8,MM,MM,MM,MM,44039
2021,08,04,02,00,MM,0.0,2.0,0.1,MM,MM,MM,MM,22.0,22.7,MM,MM,MM,MM,44039
2021,08,04,01,00,130,1.0,2.0,0.1,MM,MM,MM,MM,22.0,22.8,MM,MM,MM,MM,44039
2021,08,04,00,00,MM,0.0,1.0,0.1,MM,MM,MM,MM,22.5,22.9,MM,MM,MM,MM,44039
2021,08,03,23,00,220,1.0,2.0,0.1,MM,MM,MM,MM,22.5,23.0,MM,MM,MM,MM,44039
2021,08,03,21,00,MM,0.0,1.0,0.1,MM,MM,MM,MM,23.6,23.3,MM,MM,MM,MM,44039
2021,08,03,20,00,250,1.0,2.0,0.1,MM,MM,MM,MM,22.8,23.2,MM,MM,MM,MM,44039
2021,08,03,18,00,260,1.0,2.0,0.1,MM,MM,MM,MM,22.2,23.1,MM,MM,MM,MM,44039
2021,08,03,17,00,300,1.0,2.0,0.1,MM,MM,MM,MM,21.5,22.9,MM,MM,MM,MM,44039
2021,08,03,15,00,310,1.0,2.0,0.1,MM,MM,MM,MM,20.9,22.5,MM,MM,MM,MM,44039
2021,08,03,14,00,310,1.0,2.0,0.1,MM,MM,MM,MM,20.7,22.4,MM,MM,MM,MM,44039
2021,08,03,12,00,340,1.0,2.0,0.1,MM,MM,MM,MM,20.0,22.2,MM,MM,MM,MM,44039
2021,08,03,11,00,30,1.0,2.0,0.1,MM,MM,MM,MM,20.3,22.3,MM,MM,MM,MM,44039
2021,08,03,09,00,30,3.0,4.0,0.2,MM,MM,MM,MM,20.1,22.6,MM,MM,MM,MM,44039
2021,08,03,08,00,360,6.0,7.0,0.2,MM,MM,MM,MM,20.4,22.5,MM,MM,MM,MM,44039
2021,08,03,06,00,350,4.0,5.0,0.1,MM,MM,MM,MM,21.3,22.7,MM,MM,MM,MM,44039
2021,08,03,05,00,340,4.0,5.0,0.1,MM,MM,MM,MM,22.4,22.7,MM,MM,MM,MM,44039
2021,08,03,03,00,10,2.0,2.0,0.2,MM,MM,MM,MM,22.6,22.7,MM,MM,MM,MM,44039
2021,08,03,02,00,300,2.0,2.0,0.2,MM,MM,MM,MM,23.1,22.6,MM,MM,MM,MM,44039
2021,08,03,00,00,310,3.0,5.0,0.2,MM,MM,MM,MM,24.1,22.8,MM,MM,MM,MM,44039
2021,08,02,23,00,290,3.0,4.0,0.3,3,MM,MM,MM,24.2,22.7,MM,MM,MM,MM,44039
2021,08,02,21,00,270,4.0,6.0,0.3,3,MM,MM,MM,24.1,22.9,MM,MM,MM,MM,44039
2021,08,02,20,00,280,5.0,7.0,0.3,3,MM,MM,MM,23.9,22.9,MM,MM,MM,MM,44039
2021,08,02,18,00,290,4.0,6.0,0.4,3,MM,MM,MM,23.3,22.9,MM,MM,MM,MM,44039
2021,08,02,17,00,300,7.0,9.0,0.5,3,MM,MM,MM,23.0,22.8,MM,MM,MM,MM,44039
2021,08,02,15,00,310,6.0,9.0,0.4,2,MM,MM,MM,22.3,22.6,MM,MM,MM,MM,44039
2021,08,02,14,00,280,4.0,6.0,0.4,MM,MM,MM,MM,21.0,22.5,MM,MM,MM,MM,44039
2021,08,02,12,00,310,7.0,10.0,0.5,3,MM,MM,MM,20.2,22.3,MM,MM,MM,MM,44039
2021,08,02,11,00,300,7.0,9.0,0.4,3,MM,MM,MM,20.2,22.4,MM,MM,MM,MM,44039
2021,08,02,09,00,280,6.0,8.0,0.3,2,MM,MM,MM,21.4,22.5,MM,MM,MM,MM,44039
2021,08,02,08,00,250,4.0,6.0,0.2,MM,MM,MM,MM,21.2,22.5,MM,MM,MM,MM,44039
2021,08,02,06,00,170,4.0,6.0,0.2,MM,MM,MM,MM,21.1,22.6,MM,MM,MM,MM,44039
2021,08,02,05,00,160,5.0,6.0,0.2,MM,MM,MM,MM,21.2,22.7,MM,MM,MM,MM,44039
2021,08,02,03,00,130,4.0,5.0,0.2,MM,MM,MM,MM,21.4,22.6,MM,MM,MM,MM,44039
2021,08,02,02,00,130,4.0,5.0,0.3,2,MM,MM,MM,21.5,22.7,MM,MM,MM,MM,44039
2021,08,02,00,00,150,6.0,8.0,0.4,3,MM,MM,MM,22.0,22.8,MM,MM,MM,MM,44039
2021,08,01,23,00,160,6.0,8.0,0.4,3,MM,MM,MM,22.3,22.8,MM,MM,MM,MM,44039
2021,08,01,21,00,170,7.0,9.0,0.4,3,MM,MM,MM,22.6,22.9,MM,MM,MM,MM,44039
2021,08,01,20,00,160,7.0,9.0,0.4,2,MM,MM,MM,23.2,23.0,MM,MM,MM,MM,44039
2021,08,01,18,00,180,3.0,4.0,0.2,MM,MM,MM,MM,24.0,23.0,MM,MM,MM,MM,44039
2021,08,01,17,00,190,2.0,3.0,0.3,3,MM,MM,MM,23.6,22.9,MM,MM,MM,MM,44039
2021,08,01,15,00,150,2.0,3.0,0.2,MM,MM,MM,MM,23.1,22.7,MM,MM,MM,MM,44039
2021,08,01,14,00,160,4.0,5.0,0.2,MM,MM,MM,MM,22.2,22.5,MM,MM,MM,MM,44039
2021,08,01,12,00,170,4.0,5.0,0.2,MM,MM,MM,MM,21.3,22.1,MM,MM,MM,MM,44039
2021,08,01,11,00,180,4.0,5.0,0.1,MM,MM,MM,MM,20.7,22.0,MM,MM,MM,MM,44039
2021,08,01,10,00,190,4.0,5.0,0.1,MM,MM,MM,MM,20.5,22.0,MM,MM,MM,MM,44039
2021,08,01,09,00,190,3.0,4.0,0.1,MM,MM,MM,MM,20.8,22.1,MM,MM,MM,MM,44039
2021,08,01,08,00,190,1.0,2.0,0.1,MM,MM,MM,MM,21.2,22.2,MM,MM,MM,MM,44039
2021,08,01,06,00,230,2.0,3.0,0.1,MM,MM,MM,MM,21.7,22.4,MM,MM,MM,MM,44039
2021,08,01,05,00,210,3.0,4.0,0.1,MM,MM,MM,MM,21.6,22.4,MM,MM,MM,MM,44039
2021,08,01,03,00,40,2.0,3.0,0.2,MM,MM,MM,MM,22.0,22.5,MM,MM,MM,MM,44039
2021,08,01,02,00,10,2.0,3.0,0.2,MM,MM,MM,MM,22.1,22.5,MM,MM,MM,MM,44039
2021,08,01,00,00,270,4.0,6.0,0.4,3,MM,MM,MM,22.6,22.4,MM,MM,MM,MM,44039
2021,07,31,21,00,240,5.0,7.0,0.3,3,MM,MM,MM,22.0,22.7,MM,MM,MM,MM,44039
2021,07,31,20,00,230,5.0,7.0,0.3,3,MM,MM,MM,21.5,22.8,MM,MM,MM,MM,44039
2021,07,31,18,00,240,5.0,7.0,0.3,3,MM,MM,MM,20.7,22.7,MM,MM,MM,MM,44039
2021,07,31,17,00,220,6.0,8.0,0.4,2,MM,MM,MM,20.2,22.6,MM,MM,MM,MM,44039
2021,07,31,15,00,270,6.0,10.0,0.3,2,MM,MM,MM,20.0,22.5,MM,MM,MM,MM,44039
2021,07,31,14,00,270,6.0,8.0,0.4,2,MM,MM,MM,19.6,22.3,MM,MM,MM,MM,44039
2021,07,31,12,00,310,5.0,7.0,0.4,2,MM,MM,MM,17.9,21.9,MM,MM,MM,MM,44039
2021,07,31,11,00,310,7.0,9.0,0.4,3,MM,MM,MM,18.0,21.7,MM,MM,MM,MM,44039
2021,07,31,09,00,330,7.0,9.0,0.4,3,MM,MM,MM,17.8,22.0,MM,MM,MM,MM,44039
2021,07,31,08,00,330,7.0,9.0,0.6,3,MM,MM,MM,18.2,22.0,MM,MM,MM,MM,44039
2021,07,31,06,00,330,10.0,14.0,0.7,4,MM,MM,MM,19.2,22.6,MM,MM,MM,MM,44039
2021,07,31,05,00,320,9.0,12.0,0.7,MM,MM,MM,MM,19.9,22.8,MM,MM,MM,MM,44039
2021,07,31,03,00,320,9.0,12.0,0.6,3,MM,MM,MM,21.6,23.0,MM,MM,MM,MM,44039
2021,07,31,02,00,310,10.0,13.0,0.6,MM,MM,MM,MM,22.6,23.1,MM,MM,MM,MM,44039
2021,07,31,00,00,300,9.0,12.0,0.7,MM,MM,MM,MM,24.4,22.9,MM,MM,MM,MM,44039
2021,07,30,23,00,310,8.0,11.0,0.6,3,MM,MM,MM,24.8,22.8,MM,MM,MM,MM,44039
2021,07,30,22,00,320,8.0,12.0,0.6,MM,MM,MM,MM,25.0,22.7,MM,MM,MM,MM,44039
2021,07,30,20,00,250,4.0,7.0,0.5,4,MM,MM,MM,24.6,23.0,MM,MM,MM,MM,44039
2021,07,30,18,00,280,6.0,7.0,0.5,MM,MM,MM,MM,24.6,23.2,MM,MM,MM,MM,44039
2021,07,30,17,00,270,6.0,9.0,0.4,3,MM,MM,MM,24.1,23.0,MM,MM,MM,MM,44039
2021,07,30,15,00,260,6.0,7.0,0.4,3,MM,MM,MM,23.3,22.9,MM,MM,MM,MM,44039
2021,07,30,14,00,290,5.0,7.0,0.4,3,MM,MM,MM,22.8,22.8,MM,MM,MM,MM,44039
2021,07,30,12,00,340,4.0,6.0,0.5,3,MM,MM,MM,21.4,22.7,MM,MM,MM,MM,44039
2021,07,30,11,00,330,7.0,10.0,0.6,3,MM,MM,MM,21.7,22.6,MM,MM,MM,MM,44039
2021,07,30,09,00,280,7.0,9.0,0.6,4,MM,MM,MM,22.4,22.7,MM,MM,MM,MM,44039
2021,07,30,08,00,270,8.0,10.0,0.6,4,MM,MM,MM,22.6,22.8,MM,MM,MM,MM,44039
2021,07,30,07,00,260,8.0,11.0,0.6,4,MM,MM,MM,22.8,22.8,MM,MM,MM,MM,44039
2021,07,30,05,00,230,7.0,10.0,0.5,4,MM,MM,MM,23.3,23.2,MM,MM,MM,MM,44039
2021,07,30,03,00,200,8.0,10.0,0.6,3,MM,MM,MM,23.0,23.2,MM,MM,MM,MM,44039
2021,07,30,02,00,180,9.0,12.0,0.7,3,MM,MM,MM,22.7,22.9,MM,MM,MM,MM,44039
2021,07,30,00,00,160,10.0,14.0,0.9,4,MM,MM,MM,22.8,23.1,MM,MM,MM,MM,44039
2021,07,29,23,00,160,13.0,18.0,0.9,4,MM,MM,MM,22.7,23.1,MM,MM,MM,MM,44039
2021,07,29,22,00,170,10.0,13.0,0.8,MM,MM,MM,MM,23.1,23.1,MM,MM,MM,MM,44039
2021,07,29,20,00,180,8.0,11.0,0.6,3,MM,MM,MM,23.5,23.3,MM,MM,MM,MM,44039
2021,07,29,18,00,190,8.0,11.0,0.4,3,MM,MM,MM,24.0,23.2,MM,MM,MM,MM,44039
2021,07,29,17,00,180,6.0,8.0,0.4,3,MM,MM,MM,23.7,23.2,MM,MM,MM,MM,44039
2021,07,29,15,00,190,6.0,8.0,0.4,2,MM,MM,MM,23.6,23.2,MM,MM,MM,MM,44039
2021,07,29,02,00,150,5.0,7.0,0.3,2,MM,MM,MM,22.0,23.4,MM,MM,MM,MM,44039
2021,07,29,01,00,150,5.0,6.0,0.2,MM,MM,MM,MM,22.4,23.5,MM,MM,MM,MM,44039
2021,07,29,00,00,140,4.0,5.0,0.2,MM,MM,MM,MM,23.1,23.4,MM,MM,MM,MM,44039
2021,07,28,22,00,150,4.0,5.0,0.1,MM,MM,MM,MM,23.1,22.6,MM,MM,MM,MM,44039
2021,07,28,21,00,110,4.0,5.0,0.1,MM,MM,MM,MM,23.5,22.6,MM,MM,MM,MM,44039
2021,07,28,19,00,120,5.0,6.0,0.2,MM,MM,MM,MM,24.0,23.0,MM,MM,MM,MM,44039
2021,07,28,18,00,30,3.0,4.0,0.2,MM,MM,MM,MM,23.8,23.2,MM,MM,MM,MM,44039
2021,07,28,16,00,10,6.0,8.0,0.4,3,MM,MM,MM,22.3,23.3,MM,MM,MM,MM,44039
2021,07,28,15,00,360,8.0,10.0,0.4,3,MM,MM,MM,22.2,23.2,MM,MM,MM,MM,44039
2021,07,28,13,00,10,5.0,6.0,0.3,2,MM,MM,MM,21.4,22.8,MM,MM,MM,MM,44039
2021,07,28,12,00,340,6.0,8.0,0.3,3,MM,MM,MM,21.5,23.3,MM,MM,MM,MM,44039
2021,07,28,10,00,310,6.0,7.0,0.4,3,MM,MM,MM,21.7,23.5,MM,MM,MM,MM,44039
2021,07,28,09,00,270,6.0,9.0,0.4,3,MM,MM,MM,22.4,23.5,MM,MM,MM,MM,44039
2021,07,28,07,00,270,6.0,9.0,0.3,2,MM,MM,MM,22.3,23.6,MM,MM,MM,MM,44039
2021,07,28,06,00,300,2.0,4.0,0.1,MM,MM,MM,MM,23.2,23.9,MM,MM,MM,MM,44039
2021,07,28,04,00,80,2.0,4.0,0.2,MM,MM,MM,MM,22.9,23.3,MM,MM,MM,MM,44039
2021,07,28,03,00,80,3.0,4.0,0.3,2,MM,MM,MM,22.9,22.9,MM,MM,MM,MM,44039
2021,07,28,01,00,210,3.0,4.0,0.2,MM,MM,MM,MM,24.7,23.2,MM,MM,MM,MM,44039
2021,07,28,00,00,210,3.0,4.0,0.3,2,MM,MM,MM,24.9,23.9,MM,MM,MM,MM,44039
